onset	duration	item	rotation	accuracy	reaction_time
10.0204	1	B4	90	1	1.1281
12.0595	1	B1	0	1	0.79984
16.0978	1	B4	0	1	0.8818
20.136	1	B3	90	1	0.84195
22.1752	1	B2	0	1	0.87579
26.2134	1	B1	0	1	0.6925
32.2509	1	A5	0	1	0.72085
34.29	1	A4	0	1	0.70402
36.3291	1	A3	0	1	0.68206
40.3674	1	A2	0	1	0.70832
46.4048	1	A1	0	1	0.90978
52.4423	1	C5	0	1	0.80251
58.4797	1	C4	0	1	0.81205
62.518	1	C3	0	1	0.69998
66.5563	1	C2	90	1	0.86329
70.5945	1	C1	0	1	0.88008
74.6328	1	B5	0	1	0.93678
76.6719	1	B4	0	1	0.83369
80.7102	1	B3	90	1	0.97106
82.7494	1	B2	0	n/a	n/a
84.7885	1	B4	0	1	0.72576
88.8268	1	B3	0	1	0.70463
90.8659	1	B5	0	1	0.64152
92.905	1	B4	0	1	0.80419
96.9433	1	B3	90	n/a	n/a
98.9824	1	B5	90	1	1.1243
105.0199	1	B2	0	1	0.67135
111.0573	1	B4	0	1	0.8806
113.0964	1	B1	0	1	0.80385
115.1356	1	B3	0	1	0.78661
121.173	1	B5	0	1	0.76038
125.2113	1	B2	0	1	0.69662
127.2504	1	B4	0	1	0.72208
131.2887	1	B2	0	1	0.63652
137.3261	1	B4	0	1	0.80678
139.3652	1	B3	0	1	0.72686
145.4027	1	B2	0	1	0.79474
147.4418	1	B1	90	1	0.92363
153.4792	1	A5	0	1	0.73117
159.5167	1	A4	0	1	0.70163
165.5541	1	A3	0	1	0.82685
171.5915	1	A2	0	1	0.74045
175.6298	1	A1	0	1	0.685
177.6689	1	C5	90	1	0.71213
183.7063	1	C4	0	1	0.75365
185.7455	1	C3	0	1	0.90412
187.7846	1	C2	0	1	0.62592
191.8229	1	C1	90	1	0.83608
193.862	1	B5	0	1	0.88741
195.9012	1	B4	0	1	0.77467
199.9394	1	B1	0	1	0.72015
205.9769	1	B4	0	1	0.82491
212.0143	1	B5	0	1	0.59112
214.0534	1	B2	0	1	0.7027
218.0917	1	B1	0	1	0.60666
220.1308	1	B4	0	1	0.73656
222.17	1	B2	0	1	0.595
224.2091	1	B3	0	1	0.62473
230.2465	1	B5	0	1	0.69153
234.2848	1	C1	0	1	0.62305
238.3231	1	C4	0	1	0.78295
242.3614	1	C3	0	1	0.93167
244.4005	1	C5	0	1	0.7137
248.4388	1	C2	0	1	0.59707
252.477	1	C5	0	1	0.57593
254.5162	1	C4	90	1	0.8644
256.5553	1	C3	0	1	0.73554
262.5927	1	C2	0	1	0.56891
266.631	1	C1	90	1	0.75772
268.6701	1	B5	0	1	0.68398
272.7084	1	B4	0	1	0.72638
276.7467	1	B3	0	1	0.68827
280.785	1	B2	0	1	0.62536
282.8241	1	B1	0	1	0.77887
286.8624	1	A5	0	1	0.69284
292.8998	1	A4	0	1	0.68882
294.939	1	A3	0	1	0.62472
296.9781	1	A2	0	1	0.56078
301.0164	1	A1	0	1	0.61239
305.0547	1	C5	0	1	0.58192
311.0921	1	C4	90	1	0.86925
313.1312	1	C2	0	1	0.72724
319.1686	1	C4	0	1	0.90759
323.2069	1	C1	0	1	0.71533
325.246	1	C3	0	1	0.61172
329.2843	1	C5	0	1	0.60807
333.3226	1	C2	0	1	0.55265
335.3617	1	C1	0	1	0.65009
339.4	1	C3	90	1	0.98097
341.4391	1	C5	90	1	0.8342
347.4766	1	C3	90	1	1.0724
351.5415	1	C2	0	1	0.73276
353.5806	1	C5	90	1	0.76734
359.6181	1	C2	0	1	0.80153
364.1361	1	C4	0	1	1.0295
368.1744	1	C5	0	1	0.78052
370.2136	1	A1	0	1	0.76655
372.2527	1	A2	90	1	0.97302
378.2901	1	A3	0	1	0.674
380.3292	1	A4	0	1	0.74632
384.3675	1	A5	0	1	0.68183
388.4058	1	B1	0	1	0.63945
392.4441	1	B2	90	1	0.73395
394.4832	1	B3	0	1	0.7116
400.5206	1	B4	0	1	0.79305
404.5589	1	B5	0	1	0.70264
408.5972	1	C1	0	1	0.80603
410.6363	1	C2	0	1	0.64729
414.6746	1	C3	0	1	0.69521
420.712	1	C4	0	1	0.80974
426.7495	1	C1	0	1	0.75045
430.7877	1	C2	0	1	0.60874
432.8269	1	C1	0	1	0.59181
434.866	1	C2	90	1	0.81906
438.9043	1	C5	0	1	0.90543
444.9417	1	C2	0	1	0.6516
446.9809	1	C1	0	1	0.65539
451.0191	1	C2	0	1	0.65548
457.0566	1	C5	90	1	0.78827
463.094	1	A1	0	1	0.74973
