onset	duration	item	rotation	accuracy	reaction_time
520.5255	1	B1	0	1	0.88664
524.5638	1	B2	0	1	0.91563
528.6021	1	B3	90	n/a	n/a
530.6412	1	B4	0	n/a	n/a
532.6803	1	B5	0	n/a	n/a
538.7178	1	C1	0	1	0.87321
540.7569	1	C2	0	1	0.76881
546.7943	1	C3	0	n/a	n/a
552.8317	1	C4	90	0	0.92625
558.8692	1	C5	0	1	1.8646
562.9075	1	A1	0	0	1.4022
566.9457	1	A2	0	1	0.66704
570.984	1	A3	0	1	0.53381
575.0223	1	A5	0	1	1.0778
581.0597	1	A3	0	1	1.2276
583.0988	1	A5	0	1	0.54569
589.1363	1	A3	0	0	1.086
591.1754	1	A2	0	1	0.84871
597.2128	1	A4	0	1	0.89671
601.2511	1	A3	0	n/a	n/a
605.2894	1	A5	0	n/a	n/a
611.3268	1	A3	0	1	2.152
615.3651	1	A4	0	1	0.80018
