onset	duration	item	rotation	accuracy	reaction_time
10.0248	1	B1	0	1	0.91566
14.0631	1	B4	0	1	0.8067
16.1022	1	B1	0	1	0.83802
20.1405	1	A5	0	1	0.87281
24.1788	1	B1	0	1	0.72359
30.2162	1	A5	0	1	0.80562
32.2553	1	A2	0	1	0.76624
34.2945	1	A4	0	1	0.69477
40.3319	1	A5	0	1	0.70452
42.371	1	B1	0	1	0.71224
44.4101	1	B4	0	1	0.93835
46.4493	1	B2	0	1	0.79638
48.4884	1	B4	0	1	0.65403
54.5258	1	B3	0	1	0.73482
56.565	1	B1	0	1	0.71819
60.6033	1	A5	0	1	0.76993
66.6407	1	A4	0	1	0.67587
70.679	1	A3	0	1	0.71589
74.7172	1	A2	90	1	0.82942
76.7564	1	A1	0	1	0.91303
82.7938	1	C5	0	1	0.77698
88.8312	1	C4	0	1	1.6281
92.8695	1	C3	0	1	0.77531
96.9078	1	C2	0	1	0.81856
98.9469	1	C1	90	1	1.0337
104.9843	1	B5	90	1	0.83557
107.0235	1	B4	0	1	0.81369
109.0626	1	B3	0	1	0.694
111.1017	1	B2	0	1	0.68089
117.1392	1	B1	0	1	0.76974
123.1766	1	B2	90	1	0.95779
127.2149	1	B1	0	1	0.8056
129.254	1	A5	0	1	0.78944
135.2914	1	A3	90	1	0.93092
139.3297	1	A2	0	1	1.1386
141.3688	1	A1	90	1	0.8768
143.408	1	A4	0	1	0.75536
149.4454	1	A3	0	n/a	n/a
151.4845	1	A2	0	1	0.75898
157.522	1	A3	0	1	0.78807
161.5602	1	A4	0	1	0.75027
165.5985	1	A2	90	1	0.79795
167.6377	1	A3	0	1	0.76669
169.6768	1	A5	0	1	0.93586
175.7142	1	A2	0	1	0.81212
181.7516	1	A3	0	1	0.68605
185.7899	1	A4	90	1	0.90052
189.8282	1	A5	0	1	0.67154
193.8665	1	B1	0	1	0.68399
199.9039	1	B2	0	1	0.74777
205.9413	1	B3	0	1	0.65573
207.9805	1	B4	0	1	0.65641
210.0196	1	B5	0	1	0.74632
212.0587	1	C1	0	1	0.92118
214.0979	1	C2	0	1	0.80233
216.137	1	C3	0	1	0.83398
220.1753	1	C4	0	1	0.87056
222.2144	1	C5	0	1	0.87981
228.2518	1	A1	0	1	1.0294
234.2893	1	A2	0	1	0.80449
236.3284	1	A5	0	1	0.85872
240.3667	1	B1	0	1	0.8554
246.4041	1	B4	0	1	0.67081
248.4432	1	B2	0	1	1.0294
252.4815	1	B3	0	1	0.70882
258.5189	1	B2	0	1	0.71702
262.5572	1	B1	0	1	0.76103
264.5963	1	B4	90	1	1.0294
270.6338	1	B3	0	1	0.96114
274.672	1	B5	0	1	0.78858
276.7112	1	B2	0	1	0.71701
282.7486	1	B3	0	1	0.70513
286.7869	1	B2	0	1	0.67538
288.826	1	B4	0	1	0.92854
292.8643	1	B1	0	1	0.85157
294.9034	1	B2	0	1	0.69204
296.9426	1	B3	90	1	0.83038
298.9817	1	B4	90	1	0.88018
305.0191	1	B5	90	1	1.042
309.0574	1	C1	0	1	0.88911
313.0957	1	C2	90	0	0.88482
317.134	1	C3	0	1	0.90067
321.1722	1	C4	0	1	0.7924
325.2105	1	C5	0	1	1.0294
329.2488	1	A1	0	1	0.87523
331.2879	1	A2	0	1	0.86777
333.3271	1	A3	0	1	0.73296
335.3662	1	A4	0	1	0.78357
339.4045	1	A5	0	1	0.79023
341.4436	1	B1	0	1	0.823
345.4819	1	A5	0	1	0.74644
347.521	1	A3	0	1	0.6919
351.5593	1	A4	0	1	0.80649
353.5984	1	A1	0	1	0.88648
357.6367	1	A4	0	1	0.67978
361.675	1	A1	90	1	0.76811
365.7133	1	A3	0	1	0.66728
367.7524	1	A1	0	1	0.86726
373.7898	1	A2	0	1	0.77328
379.8272	1	A4	0	1	0.67281
381.8664	1	A5	0	1	0.89951
383.9055	1	A3	0	1	0.68498
385.9446	1	A5	0	1	0.70161
387.9838	1	B1	0	1	0.81408
392.0221	1	B4	0	1	0.6884
396.0603	1	B3	0	1	0.72694
398.0995	1	B2	0	1	1.1851
404.1369	1	B1	0	1	0.8449
408.1752	1	A5	0	1	0.76491
410.2143	1	A4	0	1	0.79202
414.2526	1	A3	0	1	0.73676
420.29	1	A2	0	0	0.77262
422.3291	1	A1	0	1	0.89287
426.3674	1	C5	0	1	0.75808
430.4057	1	C4	0	1	0.91225
434.444	1	C3	0	1	0.88226
440.4814	1	C2	0	1	0.87308
442.5205	1	C1	0	1	0.7726
444.5597	1	B5	0	1	0.68457
448.598	1	B4	0	1	0.77667
450.6371	1	B2	0	1	0.90307
452.6762	1	B1	0	1	0.80209
458.7136	1	B2	0	1	0.65946
460.7528	1	B1	0	1	0.64257
466.7902	1	B3	0	1	0.78078
468.8293	1	B5	0	1	0.8646
474.8668	1	B4	90	1	0.85087
478.905	1	B2	0	1	0.83518
484.9425	1	B1	0	1	0.70084
486.9816	1	B2	90	1	0.91018
491.0199	1	B4	0	1	0.81806
493.059	1	B2	0	1	0.79295
497.0973	1	B3	0	1	0.73043
501.1356	1	B1	0	1	0.78939
503.1747	1	A5	0	1	0.83817
505.2138	1	A4	0	1	0.84717
509.2521	1	A3	0	1	0.75397
513.2904	1	A2	0	1	0.88022
517.3287	1	A1	0	1	0.81394
523.3661	1	C5	90	1	0.83861
529.4035	1	C4	0	1	0.91498
533.4418	1	C3	0	1	0.80908
537.4801	1	C2	0	1	0.88655
541.5184	1	C1	0	1	0.74246
545.5566	1	B5	0	1	0.8481
547.5958	1	B4	0	1	0.87386
551.6341	1	B3	90	1	0.94574
555.6723	1	B2	90	1	0.83579
561.7098	1	B1	0	1	1.1092
565.748	1	A5	0	1	0.84817
571.7855	1	A3	0	1	0.75628
577.8229	1	A1	0	1	0.90929
579.862	1	A3	0	1	0.74976
583.9003	1	A4	0	1	0.79431
587.9386	1	A5	0	1	0.86689
589.9777	1	A4	0	1	1.2523
594.016	1	A1	0	1	0.96477
600.0534	1	A4	0	1	0.79765
606.0909	1	A3	90	1	0.85714
610.1291	1	A5	0	1	0.64208
