onset	duration	item	rotation	accuracy	reaction_time
10.0377	1	B3	0	n/a	n/a
12.0769	1	B5	0	1	0.81366
18.1143	1	C1	0	1	1.1072
20.1534	1	C2	0	1	0.77188
22.1925	1	C3	0	1	0.7405
28.23	1	C4	0	1	0.85424
30.2691	1	C3	0	1	0.79161
34.3074	1	C1	90	1	0.89616
40.3448	1	B5	0	1	0.90888
46.3822	1	B2	90	0	1.0372
52.4197	1	B5	0	1	0.80701
58.4571	1	C1	0	1	0.88145
60.4962	1	B5	0	1	0.8103
62.5353	1	B3	0	1	0.89161
66.5736	1	B1	0	1	1.1193
68.6128	1	A5	0	1	1.1664
70.6519	1	A4	0	1	1.088
74.6902	1	A3	90	1	1.0293
80.7276	1	A2	0	1	0.91691
82.7667	1	A1	0	1	0.88471
86.805	1	C5	0	1	0.92695
90.8433	1	C4	0	1	0.94257
94.8816	1	C3	0	1	0.98793
96.9207	1	C2	0	1	0.95489
100.959	1	C1	0	1	0.88662
104.9972	1	B5	0	1	0.95064
111.0347	1	B4	0	1	0.9468
117.0721	1	B3	0	n/a	n/a
123.1095	1	B2	90	0	1.0955
129.147	1	B1	0	1	0.97534
133.1852	1	A5	0	1	0.86658
137.2235	1	A4	0	1	0.91429
141.2618	1	A2	90	1	1.0449
143.3009	1	A1	0	1	0.91926
147.3392	1	A4	0	1	0.93737
151.3775	1	A1	0	1	0.76315
153.4166	1	A3	0	1	0.88179
159.454	1	A4	90	1	1.0292
163.4923	1	A3	0	1	1.158
167.5306	1	A4	0	1	0.8806
173.568	1	A3	0	1	0.98148
179.6055	1	A5	0	1	1.2398
183.6437	1	A4	0	1	0.97532
185.6829	1	A2	0	1	0.88097
189.7211	1	A1	0	1	0.74854
191.7603	1	A2	0	1	0.64367
195.7986	1	A3	0	1	0.71887
197.8377	1	A4	0	1	0.90187
201.876	1	A5	0	1	0.77612
203.9151	1	B1	90	1	1.041
209.9525	1	B2	90	0	0.98046
211.9917	1	B3	0	1	1.0295
216.0299	1	B4	0	1	0.87814
222.0674	1	B5	0	1	0.95333
228.1048	1	C1	0	1	1.0998
232.1431	1	C2	0	1	0.9794
238.1805	1	C3	0	1	0.74971
244.2179	1	C4	0	1	0.79225
246.2571	1	C5	0	1	0.83599
248.2962	1	A1	0	1	0.93831
254.3336	1	A4	0	1	0.97546
260.371	1	A2	0	1	0.81692
262.4102	1	A4	0	1	0.9615
268.4476	1	A1	0	1	0.74144
272.4859	1	C5	0	1	0.79983
278.5233	1	C3	0	1	0.79186
280.5624	1	C1	0	1	0.76916
284.6007	1	B5	0	1	0.86574
290.6381	1	B3	0	1	0.97495
294.6764	1	B5	0	1	0.71108
300.7138	1	B4	0	1	0.75301
302.753	1	B5	0	1	0.75601
308.7904	1	C1	0	1	0.67816
314.8278	1	C2	0	1	1.0799
318.8661	1	C3	0	1	0.80871
320.9052	1	C2	0	1	0.96385
322.9444	1	C1	0	1	0.73813
326.9826	1	B5	0	1	1.0293
329.0218	1	B4	0	1	0.87031
333.0601	1	B3	0	1	0.79244
337.0983	1	B2	0	1	1.0295
341.1366	1	B1	0	1	0.82808
347.1741	1	A5	0	1	1.1974
349.2132	1	A4	0	1	0.9598
355.2506	1	A3	0	1	0.8488
357.2897	1	A2	0	1	0.96294
359.3289	1	A1	0	1	0.87658
361.368	1	C5	0	1	1.244
365.4063	1	C4	90	1	0.93975
371.4437	1	C3	0	1	0.75864
375.482	1	C1	0	1	0.93016
377.5211	1	C3	0	1	0.84323
381.5594	1	C5	0	1	0.6832
383.5985	1	C2	0	1	0.99824
385.6377	1	C3	0	1	0.66845
387.6768	1	C4	0	1	0.65642
391.7151	1	C3	0	1	0.76241
395.7534	1	C2	0	1	1.4667
397.7925	1	C3	0	n/a	n/a
399.8316	1	C4	0	1	0.7224
405.869	1	C2	0	1	0.74213
409.9073	1	C3	0	1	0.64981
413.9456	1	C4	0	1	0.57947
417.9839	1	C1	90	1	0.92422
420.023	1	B5	0	1	1.0606
422.0621	1	B4	0	1	0.73524
428.0996	1	B3	0	1	0.95062
432.1378	1	B2	0	1	0.81628
434.177	1	B1	90	1	1.1389
438.2153	1	A5	0	1	0.9344
442.2535	1	A4	0	1	2.152
448.291	1	A3	0	1	0.90308
450.3301	1	A2	0	1	0.90507
456.3675	1	A1	0	1	0.6845
460.4058	1	C5	0	1	0.83011
464.4441	1	C4	0	1	0.68095
466.4832	1	C3	90	0	0.97688
468.5223	1	C2	0	1	0.96161
470.5615	1	C1	0	1	0.80209
474.5998	1	B5	0	1	0.77096
476.6389	1	B3	0	1	0.724
482.6763	1	B2	0	1	1.0295
486.7146	1	B1	0	1	1.0959
490.7529	1	B4	0	1	0.81963
492.792	1	B5	0	1	0.81878
494.8311	1	B2	0	1	0.82163
496.8703	1	B1	0	1	0.86076
498.9094	1	A5	0	1	0.97553
500.9485	1	A3	0	1	0.75956
502.9877	1	A1	0	1	0.75977
509.0251	1	A3	0	1	0.70513
513.0634	1	A1	0	1	0.61941
515.1025	1	A4	0	1	1.1665
517.1416	1	A3	0	1	0.76442
521.1799	1	A2	0	1	1.0645
523.219	1	A3	0	1	0.84798
527.2573	1	A4	0	1	0.84898
531.2956	1	A5	0	1	0.83701
535.3339	1	B1	90	1	1.1114
537.373	1	B2	0	1	0.91102
543.4104	1	B3	0	1	0.97133
547.4487	1	B4	90	1	1.3071
551.487	1	B5	0	1	0.98747
555.5253	1	C1	0	1	1.0448
557.5644	1	C2	0	1	0.82514
561.6027	1	C3	0	1	0.72933
563.6418	1	C4	0	1	0.77099
567.6801	1	C5	0	1	0.74767
573.7175	1	A1	0	1	0.79794
575.7567	1	A2	0	1	0.71189
581.7941	1	A5	0	1	0.74436
585.8324	1	A2	0	1	0.65792
589.8706	1	A5	0	1	0.88645
591.9098	1	A2	0	1	0.67862
593.9489	1	A1	90	1	0.99127
597.9872	1	A2	0	1	0.93011
602.0255	1	A4	0	1	0.96972
604.0646	1	A1	0	1	0.73046
610.102	1	A3	0	1	0.85331
614.1403	1	A5	0	1	0.98219
