onset	duration	item	rotation	accuracy	reaction_time
10.0151	1	A1	0	0	0.99066
14.0534	1	A4	0	0	1.1207
20.0909	1	A1	0	0	0.64173
26.1283	1	A2	0	0	0.65371
30.1666	1	A4	0	0	0.73353
36.204	1	A5	0	0	0.96224
40.2423	1	B1	0	0	0.56119
42.2814	1	B2	0	0	0.82641
46.3197	1	B3	0	0	0.62156
48.3588	1	B4	0	0	0.91789
52.3971	1	B5	0	0	0.7263
54.4362	1	C1	0	0	0.96995
58.4745	1	C2	0	0	0.81041
64.5119	1	C3	0	1	1.0284
68.5502	1	C4	0	0	1.2292
70.5893	1	C5	0	0	1.0484
76.6268	1	A1	0	0	0.6898
80.6651	1	A2	90	1	1.0846
82.7042	1	A3	0	0	0.74195
84.7433	1	A4	0	0	0.96621
90.7807	1	A1	0	0	0.85525
94.819	1	A4	0	0	1.1946
96.8582	1	A5	0	0	0.96312
98.8973	1	B1	0	0	1.0443
102.9356	1	B2	0	0	0.75848
108.973	1	B3	0	0	0.70146
111.0121	1	B4	0	0	0.73806
113.0513	1	B1	0	0	1.0484
117.0895	1	B2	0	0	0.75508
123.127	1	B5	0	0	0.66213
127.1653	1	B4	0	0	0.85368
133.2027	1	B3	90	1	0.84127
135.2418	1	B1	0	0	1.0805
137.2809	1	B2	0	0	0.6596
141.3192	1	B4	0	0	0.87896
145.3575	1	B3	0	0	0.68855
147.3966	1	B2	0	0	0.75794
149.4358	1	B1	0	n/a	n/a
151.4749	1	A5	0	0	0.86607
155.5132	1	A4	0	0	0.89122
161.5506	1	A3	90	0	1.0606
167.588	1	A2	0	1	0.99196
173.6255	1	A1	0	0	0.76258
177.6637	1	C5	0	0	0.73435
181.702	1	C4	0	n/a	n/a
183.7411	1	C3	0	0	1.1451
187.7794	1	C2	0	1	1.0566
189.8186	1	C1	0	1	1.1771
195.856	1	B5	0	0	0.70715
201.8934	1	B4	90	1	0.77281
205.9317	1	B3	0	0	0.93801
211.9691	1	B4	0	1	0.96997
216.0074	1	B3	0	n/a	n/a
222.0448	1	B1	0	n/a	n/a
228.0823	1	B2	0	0	0.7786
232.1205	1	B4	0	n/a	n/a
238.158	1	B5	0	0	0.64593
242.1962	1	B3	0	0	1.0966
248.2337	1	B4	0	1	0.96421
252.272	1	B2	0	0	0.8033
254.3111	1	B4	0	n/a	n/a
258.3494	1	B1	0	0	0.9188
264.3868	1	B4	0	n/a	n/a
268.4251	1	B3	0	0	0.83583
270.4642	1	B2	0	0	0.68587
274.5025	1	B3	0	0	1.0845
278.5408	1	B4	90	1	0.89546
282.5791	1	B5	0	0	1.1289
286.6173	1	C1	0	n/a	n/a
290.6556	1	C2	0	0	1.0607
292.6947	1	C3	0	0	1.3155
298.7322	1	C4	0	1	0.82346
304.7696	1	C5	0	0	0.82863
308.8079	1	A1	0	0	0.69897
310.847	1	A2	0	0	0.98225
312.8861	1	A3	0	0	0.82396
316.9244	1	A4	0	0	0.82434
320.9627	1	A5	0	0	0.91249
323.0018	1	B1	0	0	0.96143
329.0393	1	B2	0	0	0.75527
333.0775	1	B3	0	0	1.0282
335.1167	1	B4	0	n/a	n/a
337.1558	1	B3	0	0	0.76896
339.1949	1	B4	0	1	1.081
345.2324	1	B3	0	n/a	n/a
349.2706	1	B5	0	0	0.89283
351.3098	1	B4	0	0	1.0605
357.3472	1	B1	90	1	0.91996
363.3846	1	B3	0	0	0.89876
369.4221	1	B1	0	0	1.2295
371.4612	1	B3	0	0	0.69355
375.4995	1	B4	0	1	0.72962
379.5377	1	B3	90	1	1.1769
383.576	1	B2	0	0	0.80391
385.6152	1	B1	0	0	1.1822
389.6534	1	B2	0	n/a	n/a
391.6926	1	B3	0	0	0.67919
395.7309	1	B4	0	0	0.7464
397.77	1	B5	90	1	1.1851
399.8091	1	C1	90	1	0.65039
401.8483	1	C2	0	0	0.96428
405.8865	1	C3	0	0	0.7357
407.9257	1	C4	0	n/a	n/a
409.9648	1	C5	0	0	0.64625
412.0039	1	A1	0	n/a	n/a
414.0431	1	A2	0	n/a	n/a
418.0813	1	A3	0	0	0.94072
420.1205	1	A4	0	0	0.90866
424.1588	1	A5	0	0	1.0767
426.1979	1	B1	0	0	1.0283
428.237	1	B4	0	0	0.90961
434.2744	1	B3	90	1	0.73958
438.3127	1	B4	0	0	0.89772
442.351	1	B3	0	0	0.86329
444.3901	1	B2	0	0	0.84706
448.4284	1	B1	0	0	1.2575
450.4675	1	B2	0	0	0.68232
456.505	1	B3	0	0	1.2657
460.5432	1	B2	0	0	0.67858
466.5807	1	B1	0	0	0.91207
468.6198	1	B3	0	0	0.92068
470.6589	1	B4	0	0	1.1133
474.6972	1	B3	0	0	0.66624
480.7346	1	B5	0	n/a	n/a
482.7738	1	B4	0	0	0.93586
488.8112	1	B5	0	0	0.66708
492.8495	1	C1	90	1	0.77098
496.8878	1	C2	0	n/a	n/a
498.9269	1	C3	0	0	0.98187
502.9652	1	C4	0	0	0.98479
505.0043	1	C5	0	0	1.3059
507.0435	1	A1	0	0	0.91239
511.0817	1	A2	0	0	0.96359
515.12	1	A3	0	0	1.0767
517.1591	1	A4	0	n/a	n/a
519.1983	1	A5	0	n/a	n/a
521.2374	1	B1	90	1	0.68716
525.2757	1	B2	0	0	0.77001
527.3148	1	B3	90	1	0.78711
533.3522	1	B4	0	1	0.96436
539.3897	1	B3	0	1	0.82409
545.4271	1	B5	0	0	1.0565
551.4645	1	B2	0	0	0.80994
553.5037	1	B4	0	0	0.94197
559.5411	1	B5	0	0	0.7022
563.5794	1	B2	90	1	1.1372
565.6185	1	B4	0	0	1.0283
571.6559	1	B1	0	n/a	n/a
573.6951	1	B3	0	0	0.83746
577.7333	1	B1	0	1	0.91848
579.7725	1	A5	90	1	1.1209
585.8099	1	B1	0	n/a	n/a
587.849	1	B3	90	1	0.60177
591.8873	1	B5	0	0	0.7324
595.9256	1	B4	0	n/a	n/a
599.9639	1	B3	0	n/a	n/a
606.0013	1	B2	0	0	0.63497
608.0404	1	B1	0	n/a	n/a
610.0796	1	A5	0	0	1.0607
612.1187	1	A4	0	0	0.85233
