onset	duration	item	rotation	accuracy	reaction_time
10.0344	1	B5	0	1	1.2331
12.0736	1	B3	0	1	0.58574
14.1127	1	B4	0	1	0.77042
18.151	1	B5	0	1	0.66277
24.1884	1	B2	90	1	0.90568
26.2275	1	B5	0	1	0.5914
28.2667	1	B2	0	1	0.69106
32.305	1	B1	90	0	0.88451
36.3432	1	A5	0	1	1.0295
42.4073	1	A4	0	1	1.1343
46.4456	1	A1	0	1	0.85292
48.4847	1	A2	0	1	0.67787
50.5239	1	A5	0	1	0.90634
52.563	1	B1	0	1	0.90719
54.6021	1	B4	90	1	1.0297
58.6404	1	B3	0	1	0.6698
62.6787	1	B2	0	1	0.66959
66.717	1	B1	0	1	0.80034
68.7561	1	A5	0	1	0.57413
72.7944	1	A4	0	1	0.87225
74.8335	1	A3	0	1	0.97726
76.8726	1	A2	0	1	0.63386
82.91	1	A1	0	1	0.69347
88.9475	1	C5	0	1	0.97849
90.9866	1	C4	0	1	1.0006
95.0249	1	C3	90	1	0.85323
101.0623	1	C2	0	1	0.93281
105.1006	1	C1	0	1	0.84749
107.1397	1	B5	0	1	0.72995
109.1789	1	B4	0	1	1.147
113.2171	1	B5	0	1	0.74908
115.2563	1	C1	90	1	1.2189
117.2954	1	C3	0	1	0.86155
119.3345	1	C1	0	1	0.69358
121.3737	1	C3	0	1	0.78186
125.4119	1	C5	0	1	0.63897
129.4502	1	C2	0	1	0.68885
133.4885	1	C4	0	1	0.86124
137.5268	1	C3	0	1	0.66288
139.5659	1	C5	90	1	0.95722
145.6033	1	C2	0	1	0.75338
149.6416	1	C4	0	1	0.71346
153.6799	1	C2	0	1	0.57248
157.7182	1	C1	0	1	0.58335
161.7564	1	C4	0	1	0.6777
165.7947	1	C3	0	1	0.7533
169.833	1	C2	0	1	0.64333
175.8704	1	C1	0	1	0.70346
179.9087	1	B5	0	1	0.66146
185.9461	1	B4	0	1	0.97915
191.9836	1	B3	0	1	0.69877
194.0227	1	B2	0	1	0.81348
196.0618	1	B1	0	1	0.98117
198.101	1	A5	0	1	0.73728
202.1392	1	A4	0	1	0.75889
206.1775	1	A3	0	1	0.8254
208.2166	1	A2	0	1	0.86067
212.2549	1	A1	0	1	0.74284
216.2932	1	C5	0	1	0.72532
220.3315	1	C4	0	1	0.63268
