onset	duration	item	rotation	accuracy	reaction_time
10.0122	1	C3	0	1	1.0337
16.0497	1	C2	0	1	0.71341
18.0888	1	C1	90	1	0.82185
22.1271	1	B5	0	1	0.70026
26.1654	1	B4	0	0	0.77613
28.2045	1	B3	0	1	1.0297
32.2428	1	B2	0	1	0.80998
38.2802	1	B1	0	1	0.8229
42.3185	1	A5	0	1	0.90372
44.3576	1	A4	0	1	0.65383
46.3967	1	A5	90	1	1.0805
48.4359	1	A3	90	1	1.0297
54.4733	1	A5	0	1	0.93868
56.5124	1	A2	0	1	0.66681
58.5515	1	A3	0	1	0.82211
60.5907	1	A1	0	1	0.63872
64.629	1	A3	0	1	0.81548
70.6664	1	A4	0	1	0.77277
76.7038	1	A2	0	1	0.83605
80.7421	1	A1	90	1	0.9418
86.7795	1	C5	0	1	0.97582
88.8187	1	C2	0	1	0.97941
90.8578	1	C5	0	1	0.61916
94.8961	1	A1	90	1	1.0933
96.9352	1	A3	0	1	0.60718
98.9743	1	A4	0	1	0.58225
103.0126	1	A5	0	1	1.1106
105.0517	1	B1	90	0	0.61772
109.09	1	B2	0	1	0.73888
111.1292	1	B3	0	1	0.97153
115.1674	1	B4	0	1	1.0554
119.2057	1	B5	0	1	0.64116
125.2431	1	C1	90	1	0.78785
127.2823	1	C2	0	1	0.69167
133.3197	1	C3	0	1	0.88595
139.3571	1	C4	0	1	0.77513
145.3945	1	C5	0	1	0.69659
149.4328	1	A1	0	1	0.64362
153.4711	1	A2	90	1	1.1914
155.5102	1	A3	0	1	0.67096
161.5477	1	A2	0	1	0.78412
163.5868	1	A5	0	1	0.78793
169.6242	1	B1	0	1	0.90736
175.6616	1	B4	0	1	0.99275
181.6991	1	B5	0	1	0.76936
185.7374	1	B3	0	1	0.68442
187.7765	1	B1	0	1	0.8606
189.8156	1	A5	90	1	0.95109
195.853	1	A3	0	1	0.75872
199.8913	1	A4	0	1	0.96072
203.9296	1	A1	0	1	0.89316
205.9687	1	C5	0	1	0.8112
210.007	1	C4	0	1	0.70804
212.0461	1	C3	0	1	0.79883
216.0844	1	C4	0	1	0.53025
220.1227	1	C5	90	0	0.60262
222.1618	1	A1	0	1	0.65032
226.2001	1	A2	0	1	0.91846
230.2384	1	A3	0	1	0.66287
234.2767	1	A4	0	1	0.67337
236.3158	1	A5	0	1	1.0636
238.3549	1	B1	90	1	0.8651
244.3924	1	B2	0	1	0.8303
250.4298	1	B3	0	1	0.63324
252.4689	1	B4	0	1	0.71319
258.5063	1	B5	0	1	0.66813
262.5446	1	C1	0	1	0.82899
268.5821	1	C2	0	1	0.92498
270.6212	1	C3	0	1	0.75407
272.6603	1	C4	0	1	1.0295
278.6977	1	C1	0	1	0.6452
282.736	1	B5	0	1	0.57486
286.7743	1	C1	0	1	0.54115
290.8126	1	C4	0	1	0.78648
294.8509	1	C1	0	1	0.64386
300.8883	1	C2	0	1	1.0294
306.9257	1	C3	90	1	1.079
310.964	1	C4	0	1	0.79202
