onset	duration	item	rotation	accuracy	reaction_time
357.747	1	C3	0	1	0.71136
363.7844	1	C2	90	0	0.59405
367.8227	1	C1	0	1	0.58137
369.8618	1	C3	0	1	0.65508
371.901	1	C2	0	1	0.87998
377.9384	1	C3	0	1	0.76864
379.9775	1	C2	0	1	0.74013
384.0158	1	C3	0	1	0.66752
390.0532	1	C2	0	1	0.72809
396.0907	1	C3	0	0	1.3143
402.1281	1	C2	0	1	0.67605
406.1664	1	C1	90	1	0.97447
412.2038	1	B5	0	1	1.0334
416.2421	1	B4	0	1	1.1276
418.2812	1	B3	0	1	0.73713
424.3186	1	B2	0	1	0.86815
428.3569	1	B1	0	1	0.81443
430.3961	1	A5	0	1	0.91994
432.4352	1	A4	0	1	0.79453
438.4726	1	A3	0	1	0.85189
440.5117	1	A2	0	1	0.99714
446.5492	1	A1	0	1	1.1603
450.5874	1	C5	0	1	0.80125
452.6266	1	C4	0	1	0.77641
454.6657	1	C3	0	1	0.64958
460.7031	1	C4	90	0	0.74737
462.7423	1	C2	0	1	1.2633
464.7814	1	C5	90	1	0.95925
466.8205	1	A1	0	1	0.77707
472.8579	1	A4	0	1	1.0297
478.8954	1	A1	90	1	0.96447
484.9328	1	A2	0	1	0.95983
490.9702	1	A3	0	1	1.0744
497.0077	1	A2	0	1	0.82955
501.0459	1	A3	0	1	0.78917
505.0842	1	A5	0	1	0.94195
507.1234	1	A4	0	1	0.93505
511.1616	1	A5	0	1	0.61877
515.1999	1	A4	0	1	0.55779
519.2382	1	A5	0	1	0.83761
521.2773	1	A4	90	0	0.71926
523.3165	1	A3	0	1	1.0459
529.3539	1	A2	0	1	0.97758
533.3921	1	A1	90	1	0.96548
537.4304	1	C5	0	1	1.0868
543.4679	1	C4	0	1	0.82266
545.507	1	C3	0	1	0.55201
549.5453	1	C2	90	1	1.0294
553.5835	1	C1	0	1	1.1149
555.6227	1	B5	0	0	1.1029
561.6601	1	B4	0	1	0.82313
563.6992	1	B3	0	1	0.79054
567.7375	1	B2	0	1	0.66491
571.7758	1	B1	0	1	0.69998
577.8132	1	A5	0	1	0.9343
581.8515	1	A4	0	1	0.6319
585.8898	1	A5	0	1	0.66386
587.9289	1	B1	0	1	0.75438
589.968	1	A5	0	1	0.69955
594.0063	1	A4	0	1	0.75035
596.0455	1	A1	0	1	0.68464
598.0846	1	A2	0	1	0.88857
604.122	1	A4	0	1	0.66486
608.1603	1	A5	0	1	0.84383
614.1977	1	A2	0	1	0.64516
