onset	duration	item	rotation	accuracy	reaction_time
10.0246	1	C5	0	1	0.76658
16.062	1	C4	0	1	0.76314
18.1012	1	C3	90	0	0.54769
20.1403	1	C2	0	1	0.74697
22.1794	1	C1	0	1	0.7014
24.2186	1	B5	0	1	0.70022
30.256	1	B4	0	1	0.89776
32.2951	1	B3	0	1	0.67079
36.3334	1	B2	0	1	1.1132
38.3725	1	B1	0	1	0.82618
40.4117	1	B4	0	1	0.64289
42.4508	1	B5	0	1	0.69224
44.4899	1	B4	0	1	0.59639
46.5291	1	B5	0	1	0.64665
48.5682	1	C1	0	1	0.69718
50.6073	1	C4	90	0	0.83149
52.6465	1	C3	0	1	0.67384
56.6847	1	C4	0	1	0.9229
62.7222	1	C2	0	1	0.774
64.7613	1	C5	0	1	0.63838
68.7996	1	C2	0	1	1.0815
72.8379	1	C3	0	1	0.58704
74.877	1	C4	0	1	0.75591
78.9153	1	C2	0	1	0.8618
80.9544	1	C3	0	1	1.0293
84.9927	1	C4	90	1	0.86939
87.0318	1	C5	0	1	0.85402
89.0709	1	A1	0	1	0.84991
93.1092	1	A2	0	1	0.94804
95.1484	1	A3	0	1	0.68236
99.1866	1	A4	0	1	0.47088
105.2241	1	A5	0	1	0.84125
111.2615	1	B1	0	1	0.84437
115.2998	1	B2	0	1	0.90952
121.3372	1	B3	0	1	0.80058
125.3755	1	B4	90	1	1.0897
127.4146	1	B5	0	1	0.61014
133.452	1	C1	0	1	1.0694
139.4895	1	C2	0	1	0.92737
145.5269	1	C3	0	1	0.59453
147.566	1	C4	90	0	0.66696
149.6052	1	C1	0	1	0.92426
151.6443	1	C4	0	1	0.82776
153.6834	1	C3	0	1	0.57426
159.7208	1	C1	90	1	1.1012
161.76	1	C3	90	1	0.01648
165.7983	1	C4	0	1	0.71261
169.8365	1	C1	0	1	0.74834
171.8757	1	C2	0	1	0.71518
173.9148	1	C3	0	1	0.61437
179.9522	1	C1	0	1	0.91292
185.9897	1	B5	0	1	0.60893
190.0279	1	B4	0	1	0.61246
196.0654	1	B5	0	1	0.51995
200.1036	1	B4	0	1	0.58465
202.1428	1	B5	0	1	0.65618
208.3401	1	C1	0	1	0.73192
212.3784	1	C2	0	1	0.9322
216.4167	1	C3	0	1	0.9036
222.4541	1	C4	0	1	0.62376
228.4915	1	C5	0	1	1.1735
232.5298	1	A1	0	1	0.66391
236.5681	1	A2	0	1	0.6325
240.6064	1	A3	0	1	0.6804
242.6455	1	A4	0	1	0.65646
246.6838	1	A5	90	1	1.1977
250.7221	1	B1	0	1	0.64435
256.7595	1	B2	0	1	0.88962
260.7978	1	B3	0	1	0.72971
262.8369	1	B4	90	1	1.0294
268.8744	1	B5	0	1	1.0614
270.9135	1	C1	0	1	0.62143
274.9518	1	C4	0	1	0.6563
280.9892	1	C1	90	1	0.97869
283.0283	1	C3	0	1	0.72308
289.0657	1	C1	0	1	0.76008
295.1032	1	C3	0	n/a	n/a
299.1414	1	C4	0	1	1.0493
305.1789	1	C3	0	1	0.50013
309.2172	1	C5	0	1	0.71996
311.2563	1	A1	0	1	0.79946
315.2946	1	A3	90	1	0.92316
321.332	1	A2	0	1	0.9248
323.3711	1	A3	0	1	0.73109
325.4103	1	A2	0	1	1.1581
327.4494	1	A1	0	1	0.87685
329.4885	1	C5	90	0	0.69542
333.5268	1	C4	0	1	0.70344
335.5659	1	C3	0	1	0.92948
339.6042	1	C2	0	1	0.87382
345.6416	1	C1	0	1	0.62826
349.6799	1	B5	0	1	0.61618
353.7182	1	B4	0	1	0.64882
355.7573	1	B3	90	1	0.85688
361.7948	1	B2	0	1	0.62935
363.8339	1	B1	0	1	0.65409
369.8713	1	A5	0	n/a	n/a
375.9088	1	A4	0	1	0.68953
379.947	1	A3	0	1	0.60367
383.9853	1	A2	0	1	0.8289
386.0244	1	A1	0	1	0.82165
390.0627	1	A4	0	1	0.46505
394.101	1	A1	0	1	0.10066
396.1401	1	C5	0	1	0.62836
400.1784	1	C3	0	1	0.67749
404.2167	1	C4	0	1	0.56792
410.2541	1	C2	0	1	0.74545
414.2924	1	C3	0	1	0.72187
420.3298	1	C1	0	n/a	n/a
422.3689	1	B5	90	1	0.85392
424.4081	1	B4	0	1	0.71008
430.4455	1	B3	90	1	0.84993
432.4846	1	B2	0	1	0.83372
436.5229	1	B5	0	1	1.0294
442.5604	1	B3	0	1	0.71791
446.5986	1	B2	0	1	0.77866
450.6369	1	B1	90	0	0.84119
456.6743	1	A5	0	1	1.1334
458.7135	1	A4	0	1	0.61274
462.7518	1	A3	0	1	1.0293
468.7892	1	A2	0	1	0.57711
470.8283	1	A1	0	1	0.51693
472.8674	1	C5	0	1	0.6136
476.9057	1	C4	0	1	0.56811
478.9448	1	C3	0	1	0.57693
482.9831	1	C2	0	1	0.80676
485.0223	1	C1	0	1	0.59289
487.0614	1	B5	0	1	0.62549
491.0997	1	B4	90	1	1.0294
497.1371	1	B3	0	1	0.52547
499.1762	1	B5	0	1	0.60129
505.2137	1	B4	0	1	1.0733
507.2528	1	B1	0	1	0.52439
509.2919	1	B3	0	1	0.79662
511.331	1	B4	0	1	0.59659
515.3693	1	B2	0	1	0.58361
517.4085	1	B1	0	1	0.60677
519.4476	1	B2	0	1	0.69547
523.4859	1	B3	0	1	0.70448
527.5242	1	B1	0	1	0.55628
531.5624	1	B4	0	1	0.51904
535.6007	1	B3	0	1	0.60898
541.6381	1	B5	0	1	0.78533
543.6773	1	C1	0	1	1.3135
549.7147	1	C3	0	1	0.68501
553.753	1	C2	90	0	0.64551
557.7913	1	C1	0	1	0.67245
561.8295	1	B5	0	1	0.50516
565.8678	1	B4	90	0	0.9419
571.9052	1	B3	0	1	0.70279
575.9435	1	B2	0	1	0.66589
579.9818	1	B1	0	1	0.72231
584.0201	1	A5	0	1	0.7337
588.0717	1	A4	0	1	0.62476
592.11	1	A3	0	1	0.71394
596.1483	1	A2	0	1	0.90615
602.1857	1	A1	0	1	0.83126
606.224	1	C5	90	0	0.72666
612.2614	1	C4	0	1	0.97952
614.3005	1	C3	0	1	0.69045
