onset	duration	item	rotation	accuracy	reaction_time
10.0244	1	C5	0	1	0.77487
12.0636	1	A1	0	1	1.0294
16.1018	1	A3	0	1	0.69546
22.1393	1	A5	0	1	0.77909
24.1784	1	A2	0	1	1.1008
26.2175	1	A1	0	1	0.70837
30.2558	1	C5	0	1	0.61693
34.2941	1	C4	0	1	0.59277
36.3332	1	C3	90	1	0.907
40.3715	1	C2	0	1	0.78766
44.4098	1	C1	0	1	0.68452
48.448	1	B5	0	1	0.67972
50.4872	1	B4	0	1	1.1208
56.5246	1	B3	0	1	0.9399
58.5637	1	B2	0	1	0.89977
60.6029	1	B1	0	1	0.79626
62.642	1	A5	90	1	0.87882
66.6803	1	A4	0	1	0.64041
68.7194	1	A3	0	1	0.66427
70.7586	1	A2	0	1	0.58509
74.7968	1	A3	0	1	0.68959
76.836	1	A4	0	1	0.7087
78.8751	1	A5	0	1	0.75709
82.9134	1	A3	0	1	0.58098
88.9508	1	A5	0	1	0.72932
94.9882	1	B1	0	1	0.68894
97.0273	1	A5	0	1	0.55377
103.0648	1	A2	0	1	0.68539
107.1031	1	A3	0	1	0.64142
109.1422	1	A2	0	1	0.53052
113.1805	1	A4	0	1	0.65787
115.2196	1	A2	0	1	0.70142
117.2587	1	A4	0	1	0.77861
121.297	1	A2	0	1	0.80784
125.3353	1	A4	0	1	0.81706
131.3727	1	A3	0	1	0.72857
135.411	1	A2	0	1	0.55442
137.4501	1	A1	0	1	0.71758
139.4893	1	C5	0	1	0.66971
145.5267	1	C4	0	1	1.145
149.565	1	C3	0	1	0.55412
153.6033	1	C2	0	1	0.82108
159.6407	1	C1	0	1	1.0293
163.6789	1	B5	0	1	0.57698
165.7181	1	B4	90	1	0.95437
167.7572	1	B3	0	1	0.77828
169.7963	1	B2	0	1	0.70069
173.8346	1	B1	0	1	0.6135
175.8738	1	A5	0	1	0.79858
181.9112	1	A4	90	1	1.0891
183.9503	1	A5	0	1	0.77764
189.9877	1	A4	0	1	0.58019
194.026	1	A2	90	1	0.85251
200.0635	1	A5	0	1	0.59846
204.1017	1	B1	0	1	0.57089
210.1392	1	B4	0	1	0.75466
216.1766	1	B3	0	1	0.55095
218.2157	1	B2	0	1	0.58298
224.2532	1	B4	90	1	0.90696
226.2923	1	B5	90	0	0.69121
230.3306	1	B2	0	1	0.83514
236.368	1	B5	90	1	0.9267
238.4071	1	B3	0	1	0.90205
242.4454	1	B1	0	1	0.67424
246.4837	1	B2	0	1	0.68356
250.522	1	B1	0	1	0.60388
254.5602	1	A5	0	1	0.74203
258.5985	1	A4	0	1	1.1849
260.6376	1	A3	0	1	0.65777
262.6768	1	A2	90	1	0.91321
266.715	1	A1	0	1	0.86961
268.7542	1	C5	0	1	0.6613
274.7916	1	C4	0	1	0.76879
278.8299	1	C3	0	1	0.6026
280.869	1	C2	0	1	0.59443
282.9082	1	C1	90	0	0.59467
284.9473	1	B5	90	1	0.83739
288.9856	1	B4	0	1	0.81382
293.0238	1	B3	0	1	0.81383
297.0621	1	B2	0	1	0.63464
303.0996	1	B1	0	1	0.59759
309.137	1	A5	0	1	0.87979
311.1761	1	B1	0	1	0.66944
313.2152	1	B3	0	1	0.61429
319.2527	1	B1	0	1	0.67467
321.2918	1	B2	0	1	0.67378
323.3309	1	B4	0	1	1.1576
329.3684	1	B3	90	1	0.90912
335.4058	1	B4	0	1	0.60169
337.4449	1	B5	0	1	0.79611
343.4823	1	B2	0	1	0.62204
347.5206	1	B5	90	1	0.8705
353.5581	1	B2	0	0	1.0334
357.5963	1	B4	0	1	0.75388
359.6355	1	B5	90	1	0.82153
361.6746	1	B4	0	1	0.71016
363.7137	1	B3	0	1	0.79063
365.7529	1	B2	0	1	0.69468
369.7911	1	B1	0	1	0.72642
373.8294	1	A5	0	1	0.73853
377.8677	1	A4	0	1	0.65934
379.9068	1	A3	0	1	0.62102
383.9451	1	A2	0	1	0.8218
385.9842	1	A1	0	1	0.8217
392.0217	1	C5	90	0	1.0333
396.06	1	C4	90	n/a	n/a
398.0991	1	C3	0	1	0.67767
400.1382	1	C2	0	1	0.79002
404.1765	1	C1	90	1	0.9499
408.2148	1	B5	0	1	0.72207
414.2522	1	B2	0	1	0.86576
416.2913	1	B1	0	1	0.90081
420.3296	1	B4	0	1	0.61485
422.3687	1	B1	0	1	0.62254
428.4062	1	B4	0	1	0.82604
430.4453	1	B2	0	1	0.48356
432.4844	1	B5	90	1	0.81088
434.5236	1	B2	0	1	0.883
438.5618	1	B3	90	1	0.9105
444.5993	1	B1	0	1	0.79896
450.6367	1	B2	0	1	0.6267
452.6758	1	B5	0	1	0.6337
458.7133	1	B3	0	1	0.88671
464.7507	1	B1	0	1	0.94615
468.789	1	B3	90	1	0.78502
472.8272	1	B2	0	1	0.6136
476.8655	1	B1	0	1	0.63773
480.9038	1	A5	0	1	0.68618
486.9412	1	A4	0	1	0.74587
492.9787	1	A3	0	1	0.70197
497.0169	1	A2	0	1	0.60524
501.0552	1	A1	0	1	1.137
507.1193	1	C5	0	1	0.7742
513.1567	1	C4	0	1	0.98743
517.195	1	C3	0	1	0.66199
523.2324	1	C2	0	1	0.60874
525.2716	1	C1	90	1	0.78398
527.3107	1	B5	0	1	0.70412
533.3481	1	B4	0	1	0.6023
537.3864	1	B3	0	1	0.85382
543.4238	1	B2	90	0	1.2011
547.4621	1	B1	0	1	1.0971
549.5012	1	B2	0	1	1.0293
551.5404	1	B3	0	1	0.6182
555.5787	1	B5	0	1	0.54242
557.6178	1	B4	0	1	0.56661
559.6569	1	B2	0	1	0.4707
563.6952	1	B3	0	1	0.53755
567.7335	1	B1	0	1	0.64291
571.7718	1	A5	0	1	0.93909
575.81	1	A2	0	1	0.83529
577.8492	1	A1	0	1	0.96736
579.8883	1	A4	0	1	0.72775
585.9257	1	A5	0	1	0.86386
589.964	1	B1	0	1	0.60494
594.0023	1	A5	0	1	0.89366
596.0414	1	A4	0	1	0.61425
602.0788	1	A3	0	1	1.0294
606.1171	1	A2	0	1	0.77082
610.1554	1	A1	0	1	0.73027
