onset	duration	item	rotation	accuracy	reaction_time
10.0194	1	B5	90	0	0.98725
16.0568	1	B3	90	1	1.0293
22.0942	1	B1	0	1	0.94664
24.1334	1	A5	0	1	0.80983
28.1717	1	A3	0	1	0.80988
32.2099	1	A4	0	1	0.88737
38.2474	1	A5	0	1	0.77424
42.2857	1	B1	0	1	0.73821
44.3248	1	B2	0	1	1.114
48.3631	1	B3	0	1	0.77384
52.4013	1	B4	0	1	1.2226
58.4388	1	B5	0	1	1.0983
64.4762	1	C1	0	1	0.8187
68.5145	1	C2	0	1	0.85424
72.5527	1	C3	0	1	0.86327
78.5902	1	C4	0	1	0.71327
82.6285	1	C5	0	0	0.90784
84.6676	1	A1	0	1	0.78145
86.7067	1	A2	0	1	0.79072
92.7442	1	A3	0	1	0.87993
94.7833	1	A2	0	1	0.71037
100.8207	1	A3	0	1	0.87573
102.8598	1	A5	0	1	0.82766
106.8981	1	A4	0	1	0.85225
112.9356	1	A5	0	1	0.81452
118.973	1	A4	0	1	0.81915
123.0113	1	A1	90	1	1.0294
127.0495	1	A3	0	1	0.97578
133.087	1	A4	0	1	0.83895
137.1252	1	A2	0	1	0.70494
139.1644	1	A1	0	1	0.63661
141.2035	1	A3	0	1	0.66881
145.2418	1	A5	0	1	0.78364
147.2809	1	A3	0	1	0.67974
149.3201	1	A5	0	1	0.86514
153.3583	1	A4	0	1	0.82497
155.3975	1	A3	0	1	0.73713
157.4366	1	A2	0	1	0.71343
159.4757	1	A1	0	1	0.69964
163.514	1	C5	90	1	1.0617
167.5523	1	C4	0	1	0.73398
169.5914	1	C3	0	1	0.54306
171.6306	1	C2	0	1	0.72968
177.668	1	C1	0	1	0.8015
183.7054	1	B5	0	1	0.92799
187.7437	1	B4	0	1	1.0818
189.7828	1	B3	0	1	0.74645
193.8211	1	B2	0	1	0.91517
195.8602	1	B1	0	1	0.70618
199.8985	1	A5	0	1	0.70961
203.9368	1	A2	0	1	0.77453
205.9759	1	A5	0	1	0.83257
210.0142	1	A4	0	1	0.56904
212.0533	1	A1	0	1	0.66617
214.0925	1	A3	0	1	0.81883
216.1316	1	A5	0	1	0.75411
218.1707	1	A3	0	1	0.83066
224.2081	1	A5	0	1	0.76697
228.2464	1	A4	0	1	0.82337
234.2839	1	A3	0	1	0.74624
236.323	1	A2	0	1	0.70148
238.3621	1	A1	0	1	0.68599
244.3995	1	A4	0	1	0.79092
246.4387	1	A3	0	1	0.87093
248.4778	1	A2	0	1	0.78585
254.5152	1	A1	0	1	0.73379
260.5527	1	C5	0	1	0.87706
266.5901	1	C4	0	1	0.57729
268.6292	1	C3	0	1	0.57681
272.6675	1	C2	90	1	0.93323
278.7049	1	C1	0	1	0.8225
284.7424	1	B5	0	1	0.95377
290.7798	1	B4	0	1	0.80352
294.8181	1	B3	0	1	0.76345
298.8564	1	B2	0	1	0.63838
300.8955	1	B1	0	1	0.84878
304.9338	1	A5	0	1	0.80357
308.9721	1	A4	0	1	1.0431
313.0103	1	A3	0	1	1.2443
319.0478	1	A2	0	1	0.7599
321.0869	1	A4	0	1	0.71058
327.1243	1	A5	0	1	0.62602
331.1626	1	A3	0	1	0.86838
337.2	1	A1	0	1	0.71951
343.2374	1	C5	0	1	0.89651
349.2749	1	A1	0	1	0.74154
353.3132	1	A2	0	1	0.7022
357.3514	1	A3	0	1	0.79986
363.3889	1	A5	0	1	0.66523
367.4271	1	A3	0	1	1.2286
369.4663	1	A5	90	1	0.934
373.5046	1	B1	0	1	0.71089
379.542	1	A5	0	1	0.72357
383.5803	1	A2	0	1	0.62631
385.6194	1	A4	0	1	1.0617
387.6585	1	A5	0	1	0.68363
393.696	1	B1	90	0	0.93594
395.7351	1	B2	0	1	0.79239
399.7734	1	B3	0	1	1.257
401.8125	1	B4	0	1	0.65944
405.8508	1	B5	0	1	0.93146
409.8891	1	C1	0	1	0.58064
413.9273	1	C2	0	1	0.8341
415.9665	1	C3	0	1	0.631
422.0039	1	C4	0	1	1.0293
424.043	1	C5	0	1	0.6589
428.0813	1	A1	90	0	0.62223
430.1204	1	A2	90	1	1.2149
432.1596	1	A3	0	1	0.97722
436.1979	1	A4	0	1	0.83556
440.2361	1	A2	0	1	0.78752
442.2753	1	A3	0	1	0.84413
446.3135	1	A2	0	1	0.74217
448.3527	1	A5	0	1	0.74182
450.3918	1	A4	0	1	0.64029
454.4301	1	A3	0	1	0.78735
456.4692	1	A5	90	1	0.93712
462.5066	1	A2	0	1	0.69356
466.5449	1	A1	0	1	0.99726
470.5832	1	A4	0	1	0.92864
472.6223	1	A2	0	1	0.82347
474.6615	1	A1	0	1	0.72139
478.6997	1	A4	0	1	0.67568
482.738	1	A2	0	1	0.7315
484.7772	1	A1	90	0	1.3647
488.8154	1	A2	0	1	0.66563
492.8537	1	A3	0	1	0.81152
