onset	duration	item	rotation	accuracy	reaction_time
10.0138	1	C3	0	1	0.7846
14.052	1	C4	0	1	0.74877
18.0903	1	C5	90	1	0.79673
20.1294	1	A1	0	1	0.62103
24.1677	1	A2	90	1	0.87253
30.2051	1	A3	0	1	0.92322
34.2434	1	A4	0	1	0.72538
36.2826	1	A5	0	1	0.95519
42.32	1	B1	0	1	1.1928
44.3591	1	B2	90	1	1.1531
48.3974	1	B3	90	1	0.80224
52.4357	1	B4	0	1	1.0293
56.474	1	B2	0	1	0.76586
62.5114	1	B5	0	1	0.99314
64.5505	1	B2	0	1	0.72917
68.5888	1	B4	0	1	0.66736
70.6279	1	B1	0	1	0.85759
74.6662	1	B3	0	1	0.74212
78.7045	1	B2	0	1	0.70109
80.7436	1	B4	0	1	0.59302
82.7827	1	B5	0	1	0.73746
86.821	1	B4	0	1	0.58546
90.8593	1	B3	0	1	0.73339
92.8984	1	B1	0	1	0.77308
94.9376	1	B2	0	1	0.6705
100.975	1	B1	0	1	0.71024
107.0124	1	A5	90	1	0.91409
113.0498	1	A4	0	1	1.0293
115.089	1	A3	0	1	0.96801
119.1273	1	A2	0	1	0.8009
121.1664	1	A1	0	1	0.71371
125.2047	1	C5	0	1	0.84413
127.2438	1	C4	0	1	0.73027
131.2821	1	C3	0	1	0.91729
133.3212	1	C2	0	1	0.70958
139.3586	1	C1	0	1	0.88954
143.3969	1	B5	90	0	1.0733
145.4361	1	B4	90	0	0.82055
151.4735	1	B3	0	1	0.77437
155.5118	1	B2	0	1	0.84559
157.5509	1	B3	0	1	0.62533
163.5883	1	B4	0	1	0.68287
165.6275	1	B3	0	1	0.5966
169.6657	1	B4	0	1	0.6944
173.704	1	B1	0	1	0.76766
175.7431	1	B3	0	1	0.66243
177.7823	1	B5	0	0	0.95101
179.8214	1	B2	0	1	0.97954
183.8597	1	B3	0	1	0.72334
189.8971	1	B2	0	1	0.71116
193.9354	1	B5	0	1	0.99143
195.9745	1	B3	0	1	0.67448
198.0137	1	B1	0	1	0.65832
202.0519	1	B4	0	1	0.61205
204.0911	1	B1	0	1	0.77862
208.1294	1	A5	0	1	1.0855
214.1668	1	A4	0	1	0.79945
216.2059	1	A3	0	0	0.76724
218.2451	1	A2	0	1	0.79422
222.2833	1	A1	0	1	0.66655
228.3208	1	C5	0	1	0.91764
232.359	1	C4	90	1	0.83131
236.3973	1	C3	90	0	0.80334
242.4347	1	C2	0	1	0.84251
246.473	1	C1	0	1	0.84793
248.5122	1	B5	0	1	0.87124
250.5513	1	B4	0	1	0.97681
256.5887	1	B3	90	1	1.0813
258.6278	1	B2	0	1	0.87532
262.6661	1	B1	0	1	0.77981
266.7044	1	B2	0	1	0.71134
272.7418	1	B4	0	1	1.0292
276.7801	1	B2	0	1	0.71591
278.8192	1	B3	0	1	0.81117
282.8575	1	B5	0	1	0.79845
286.8958	1	B4	0	1	0.79918
292.9332	1	B1	0	1	0.69101
294.9724	1	B3	0	1	0.62599
297.0115	1	B5	0	1	0.81091
299.0506	1	B4	0	1	1.0694
305.0881	1	B1	0	1	0.71108
