onset	duration	item	rotation	accuracy	reaction_time
10.0922	1	A4	0	1	1.4127
14.1305	1	A1	0	1	0.87559
16.1696	1	A3	0	1	0.72521
20.2079	1	A4	0	1	0.9431
26.2453	1	A3	90	1	1.065
30.2836	1	A5	0	1	1.0293
36.3211	1	A4	0	1	0.97467
42.3585	1	A2	0	1	1.0292
46.3968	1	A1	0	1	0.92308
50.435	1	A4	0	1	0.89184
54.4733	1	A2	0	1	0.87601
60.5108	1	A4	0	1	0.77709
64.549	1	A1	0	1	0.88387
66.5882	1	A4	0	1	0.76962
72.6256	1	A5	0	1	0.87685
76.6639	1	A4	0	1	0.82515
78.703	1	A3	0	1	0.68918
84.7404	1	A2	90	1	1.1402
86.7796	1	A1	0	1	0.80468
90.8178	1	C5	0	1	0.99857
92.857	1	C4	0	1	0.9278
96.8953	1	C3	0	1	0.91167
100.9335	1	C2	90	0	1.0293
104.9718	1	C1	0	1	0.94028
111.0092	1	B5	0	1	0.97214
113.0484	1	B4	90	1	0.93604
117.0866	1	B3	0	0	1.1767
121.1249	1	B2	0	1	1.1284
123.1641	1	B1	0	1	0.80976
125.2032	1	A5	0	1	0.83588
129.2415	1	A3	0	1	0.87875
135.2789	1	A5	90	1	0.98341
137.318	1	A3	0	1	0.87212
143.3555	1	A5	0	1	0.91545
147.3937	1	A4	0	1	0.90855
149.4329	1	A1	0	1	0.75784
153.4712	1	A3	0	1	0.73677
157.5094	1	A2	0	1	0.90491
159.5486	1	A4	0	1	0.83444
163.5869	1	A3	0	1	0.72243
165.626	1	A1	0	1	0.67718
171.6634	1	A2	0	1	0.78994
177.7008	1	A5	90	1	0.78578
179.74	1	A4	0	1	0.76207
185.7774	1	A1	0	1	0.72381
187.8165	1	A2	0	1	0.76604
189.8557	1	A3	0	1	0.93381
193.8939	1	A4	0	1	0.91475
197.9322	1	A5	0	1	0.76435
203.9696	1	B1	90	1	0.9589
206.0088	1	B2	0	1	0.85409
210.0471	1	B3	0	0	0.96893
216.0845	1	B4	0	1	0.79545
218.1236	1	B5	90	1	0.97798
222.1619	1	C1	0	1	0.83802
224.201	1	C2	0	1	0.88584
228.2393	1	C3	0	1	1.1048
232.2776	1	C4	90	1	0.8896
238.315	1	C5	90	0	1.0852
242.3533	1	A1	0	1	0.91022
244.3924	1	C5	0	1	0.94281
246.4316	1	C4	0	1	0.75866
248.4707	1	C5	0	1	0.93472
252.509	1	C2	0	1	0.78773
256.5473	1	C5	0	1	0.94727
258.5864	1	C2	0	1	0.73915
264.6238	1	C4	90	1	0.784
266.6629	1	C5	0	1	1.0294
268.7021	1	A1	0	1	0.78426
272.7403	1	C5	0	1	0.9066
276.7786	1	C4	0	1	0.76407
278.8311	1	C3	90	1	0.85559
280.8702	1	C5	0	1	0.8239
284.9085	1	C3	0	1	0.85141
286.9476	1	C5	0	1	0.87578
292.9851	1	A1	0	1	0.77515
295.0242	1	A2	0	1	1.0809
301.0616	1	A3	0	1	0.77891
305.0999	1	A4	0	1	0.95641
309.1382	1	A5	0	1	0.89311
311.1773	1	B1	0	1	0.90181
315.2156	1	B2	90	1	1.3831
317.2547	1	B3	0	0	1.4904
321.293	1	B4	90	1	0.92173
327.3304	1	B5	0	1	0.88581
333.3679	1	C1	0	1	0.8559
339.4053	1	C2	0	1	0.98591
341.4444	1	C3	0	1	0.81912
343.4836	1	C4	0	1	0.80266
345.5227	1	C5	0	1	1.0532
351.5601	1	A1	90	0	0.98254
353.5992	1	A3	0	1	0.83095
359.6367	1	A5	0	1	0.88977
363.675	1	B1	0	1	0.85106
365.7141	1	B3	90	1	1.1009
371.7515	1	B4	0	1	0.7035
373.7906	1	B3	0	1	0.94364
375.8298	1	B2	90	1	0.93546
377.8689	1	B4	0	1	0.7722
379.908	1	B2	0	1	0.8896
383.9463	1	B1	0	1	0.75572
387.9846	1	A5	0	1	0.85264
392.0229	1	A4	0	1	1.0333
398.0603	1	A1	0	1	0.81162
400.0994	1	A2	0	1	0.88283
402.1386	1	A1	0	1	0.82803
404.1777	1	C5	0	1	0.93523
410.2151	1	C4	0	1	0.87144
416.2526	1	C3	90	1	0.89152
418.2917	1	C2	0	1	0.94726
420.3308	1	C1	0	1	0.78753
426.3682	1	B5	0	1	0.99913
430.4065	1	B4	0	1	0.7368
432.4457	1	B3	0	1	0.86391
434.4848	1	B2	0	1	0.92322
438.5231	1	B1	0	1	0.82757
442.5613	1	A5	90	1	0.84739
448.5988	1	A4	0	1	1.0893
450.6379	1	A3	0	1	0.84749
454.6762	1	A2	0	1	0.95631
458.7145	1	A4	0	1	0.92369
462.7527	1	A3	0	1	0.89594
464.7919	1	A4	0	1	0.73723
466.831	1	A2	0	1	0.72929
472.8684	1	A1	0	1	0.68086
476.9067	1	A4	0	1	1.18
478.9458	1	A2	0	1	0.95618
480.985	1	A3	0	1	0.78881
485.0233	1	A4	0	1	0.67297
487.0624	1	A5	90	1	0.89769
489.1015	1	B1	0	1	0.77577
493.1398	1	A5	0	1	0.78845
499.1772	1	A3	0	1	0.78804
501.2164	1	A4	0	1	0.71689
505.2546	1	A1	90	1	1.0333
507.2938	1	C5	0	1	0.93082
511.3321	1	C4	0	1	0.70839
513.3712	1	C3	0	1	0.83413
519.4086	1	C2	0	1	0.80809
525.446	1	C1	0	1	0.873
527.4852	1	B5	0	1	0.76395
531.5235	1	B4	0	1	0.69255
535.5617	1	B3	90	1	0.85345
539.6	1	B2	0	1	0.88608
543.6383	1	B1	0	1	0.74567
547.6766	1	A5	0	1	0.82647
553.714	1	A4	0	1	0.77277
559.7514	1	A3	90	0	1.0971
563.7897	1	A2	0	1	0.74641
567.828	1	A1	0	1	0.8754
569.8671	1	A3	0	1	0.83804
575.9045	1	A4	0	1	0.75912
579.9428	1	A2	90	1	0.97474
583.9811	1	A5	0	1	0.73951
586.0202	1	A4	0	1	0.72214
590.0585	1	A3	0	1	0.86165
596.096	1	A5	0	1	0.65331
602.1334	1	A3	0	1	0.79288
608.1708	1	A4	0	1	0.78822
610.2099	1	A5	0	1	0.64405
