onset	duration	item	rotation	accuracy	reaction_time
10.0139	1	A4	0	1	0.87999
12.053	1	A3	0	1	0.80995
14.0922	1	A1	90	1	0.84924
18.1305	1	A4	0	1	0.68989
22.1687	1	A2	0	0	0.88536
26.207	1	A3	0	1	0.74472
32.2444	1	A4	0	1	0.70566
38.2819	1	A5	0	1	0.83668
44.3193	1	B1	0	1	0.93363
48.3576	1	B2	0	1	0.94371
52.3959	1	B3	0	1	0.97736
58.4333	1	B4	0	1	0.79019
62.4716	1	B5	0	1	0.81348
64.5107	1	C1	0	1	0.84916
66.5498	1	C2	0	1	0.8257
72.5873	1	C3	0	1	0.9295
76.6255	1	C4	0	1	0.82989
78.6647	1	C5	0	1	1.0452
80.7038	1	A1	0	1	0.7743
84.7421	1	A2	0	1	0.87098
90.7795	1	A3	0	1	0.91447
92.8186	1	A1	0	1	0.73134
94.8578	1	A2	0	1	0.77886
98.8961	1	A3	90	1	1.1203
104.9335	1	A1	0	1	0.68751
106.9726	1	C5	0	1	0.95459
113.0101	1	C3	0	1	0.79457
115.0492	1	C2	0	1	0.75786
121.0866	1	C4	0	1	0.79085
127.124	1	C2	0	1	0.70716
129.1632	1	C1	0	1	0.64337
135.2006	1	C2	0	1	0.6872
139.2389	1	C4	0	1	0.63123
141.278	1	C5	0	1	0.85444
147.3154	1	A1	0	1	0.65991
149.3546	1	C5	0	1	0.85012
151.3937	1	C4	0	1	0.73424
157.4311	1	C3	0	1	0.74466
161.4694	1	C2	0	1	0.72199
165.5077	1	C1	0	1	0.73679
169.546	1	B5	0	1	0.85358
173.5842	1	B4	0	1	0.68599
179.6217	1	B3	0	1	0.76048
183.66	1	B2	0	1	0.97918
185.6991	1	B1	0	1	0.65092
189.7374	1	A5	90	1	0.84643
195.7748	1	A4	0	1	0.93442
197.8139	1	A3	0	1	0.83395
199.8531	1	A2	0	1	0.9515
205.8905	1	A1	0	1	0.91414
209.9288	1	C5	0	1	0.96438
211.9679	1	C2	0	1	0.75963
214.007	1	C5	0	1	0.86967
218.0453	1	C2	0	1	0.73838
222.0836	1	C4	0	1	0.88189
226.1219	1	C3	0	1	0.87815
228.161	1	C5	0	1	0.89486
230.2001	1	C4	0	1	0.75948
232.2393	1	C2	0	1	0.63986
236.2775	1	C4	0	1	0.63981
242.315	1	C1	90	1	0.89182
246.3532	1	B5	0	1	0.7954
248.3924	1	B2	0	1	0.9435
254.4298	1	B5	0	1	0.66371
258.4681	1	C1	0	1	0.73028
262.5064	1	B5	0	1	0.7473
264.5455	1	B4	90	1	1.0295
266.5846	1	B3	0	1	0.76395
268.6238	1	B2	0	1	0.76815
270.6629	1	B1	0	1	0.87162
274.7012	1	A5	90	1	0.85638
276.7403	1	A4	0	1	0.77128
278.7794	1	A3	0	1	1.0293
282.8177	1	A2	0	1	1.0293
288.8551	1	A1	0	1	0.71096
294.8926	1	C5	0	1	0.98401
300.93	1	C4	0	1	0.70727
304.9683	1	C3	0	1	0.74847
307.0074	1	C2	90	1	1.0293
309.0466	1	C1	0	1	0.74377
315.084	1	C3	0	1	0.71599
317.1231	1	C5	0	1	0.92293
321.1614	1	C4	90	1	0.84581
325.1997	1	C1	0	1	0.70443
327.2388	1	C4	0	1	0.71155
329.2779	1	C3	0	1	0.73608
331.3171	1	C4	0	1	0.71475
335.3554	1	C5	0	1	0.92372
337.3945	1	A1	0	1	0.94865
339.4336	1	A3	0	1	0.94077
343.4719	1	A2	90	1	1.1972
345.511	1	A5	0	1	0.81597
351.5485	1	A2	0	1	0.72156
355.5867	1	A5	0	1	0.68524
357.6259	1	B1	0	1	0.69946
361.6641	1	A5	0	1	0.6363
365.7024	1	A4	0	1	0.84799
371.7398	1	A3	0	1	0.81824
375.7781	1	A2	0	1	0.81173
379.8164	1	A1	0	1	0.74934
383.8547	1	C5	0	1	0.84915
387.893	1	C4	90	1	0.79241
389.9321	1	C3	0	1	0.74599
395.9695	1	C2	0	1	0.77364
398.0087	1	C1	0	1	0.89231
404.0461	1	B5	0	1	0.85625
408.0844	1	B4	0	1	0.7046
410.1235	1	B3	0	1	0.80475
414.1618	1	B2	0	1	0.82882
420.1992	1	B1	0	1	0.66478
422.2383	1	B4	0	1	0.68047
426.2766	1	B2	0	1	0.80845
428.3158	1	B5	90	1	0.8998
432.354	1	C1	90	1	0.93259
438.3915	1	B5	0	1	0.71873
444.4289	1	B2	0	1	0.66395
446.468	1	B5	0	1	0.70021
450.5063	1	B4	0	1	0.70011
454.5446	1	B5	90	1	0.78812
456.5837	1	B4	90	1	0.96637
462.6211	1	B2	0	1	0.75121
464.6603	1	B5	0	1	0.80304
466.6994	1	C1	0	1	0.85129
472.7368	1	C4	0	1	0.83895
476.7751	1	C1	0	1	0.71094
480.8134	1	C2	0	1	1.1054
484.8517	1	C3	0	1	0.90611
486.8908	1	C4	90	1	0.85879
490.9291	1	C5	0	1	0.99831
492.9682	1	A1	0	1	0.83052
495.0073	1	A2	0	1	1.0004
501.0448	1	A3	0	1	0.9861
503.0839	1	A4	0	1	0.96861
507.3354	1	A5	90	1	0.88691
509.3746	1	B1	0	1	0.84137
513.4128	1	B2	90	1	0.91385
519.4503	1	B3	0	1	0.82617
525.4877	1	B4	0	1	0.75104
531.5251	1	B5	0	1	0.76742
533.5643	1	C1	0	1	0.86792
535.6034	1	B5	0	1	0.71593
537.6425	1	C1	0	1	0.80263
543.6799	1	C3	0	1	0.72002
549.7174	1	C4	0	1	0.83176
551.7565	1	C5	0	1	0.88027
555.7948	1	C3	0	1	0.70095
561.8322	1	C1	0	1	0.79143
563.8714	1	C4	0	1	0.68017
567.9096	1	C5	0	1	0.8802
573.9471	1	A1	90	1	1.1812
575.9862	1	A2	0	1	1.0292
580.0245	1	A1	0	1	1.0373
584.0628	1	A3	0	1	0.82368
588.101	1	A2	0	1	0.85622
592.1393	1	A4	90	1	1.1133
596.1776	1	A5	90	1	0.89971
600.2159	1	B1	90	1	1.0293
604.2541	1	B2	90	0	1.1057
608.2924	1	B3	0	1	0.8004
610.3316	1	B4	90	1	1.1613
