onset	duration	item	rotation	accuracy	reaction_time
10.0229	1	A5	0	1	1.2234
12.062	1	A2	0	1	0.72983
14.1012	1	A1	0	1	0.82651
16.1403	1	C5	0	0	0.76121
20.1786	1	C3	0	1	0.87468
26.216	1	C4	0	1	0.79816
32.2534	1	C5	0	1	0.69818
36.2917	1	A1	0	1	0.79537
38.3309	1	A2	0	1	0.81117
40.37	1	A3	90	1	0.86158
42.4091	1	A4	0	1	0.85376
44.4482	1	A5	0	0	0.89489
50.4857	1	B1	0	1	1.0967
54.5239	1	B2	0	1	0.75265
58.5622	1	B3	0	1	0.77247
62.6005	1	B4	0	1	0.85407
64.6396	1	B5	0	1	0.94109
68.6779	1	C1	0	1	0.91441
72.7162	1	C2	90	0	0.97136
74.7553	1	C3	0	1	0.88456
78.7936	1	C5	0	1	0.80481
80.8327	1	C4	0	1	0.73503
86.8702	1	C1	90	1	1.0294
88.9093	1	C2	0	1	1.0293
90.9484	1	C1	0	1	0.73963
92.9876	1	C4	0	1	0.76347
97.0258	1	C5	0	1	0.76634
101.0641	1	C4	0	1	0.58385
103.1033	1	C3	0	1	0.59048
105.1424	1	C2	0	1	0.82403
107.1815	1	C5	0	1	0.68153
111.2198	1	C3	0	1	0.68915
117.2572	1	C5	90	1	0.82826
119.2963	1	A1	0	1	0.8236
123.3346	1	A2	0	1	0.73591
129.3721	1	A3	0	1	0.7936
133.4103	1	A4	0	1	0.71715
139.4478	1	A5	0	1	0.9096
145.4852	1	B1	90	1	0.97066
149.5235	1	B2	0	1	0.67529
153.5617	1	B3	90	1	0.96645
155.6009	1	B4	0	1	0.77997
159.6392	1	B5	0	1	0.9585
163.6774	1	C1	0	1	0.86426
167.7157	1	C2	0	1	0.87606
171.754	1	C3	0	1	0.67828
173.7931	1	C4	0	1	0.75773
175.8323	1	C5	0	1	0.7508
181.8697	1	A1	0	1	0.65486
185.908	1	A2	0	1	0.65758
191.9454	1	A3	0	1	0.65313
193.9845	1	A5	90	1	1.0689
200.022	1	A4	0	1	0.65838
202.0611	1	A2	0	1	0.63163
208.0985	1	A1	90	1	0.93345
210.1376	1	A3	0	1	0.65356
214.1759	1	A5	0	1	0.77568
218.2142	1	B1	0	1	0.89814
222.2525	1	A5	0	1	0.74401
228.2899	1	B1	0	1	0.86021
232.3282	1	B2	90	1	0.83039
234.3673	1	B3	90	1	0.77545
238.4056	1	B1	0	1	0.95131
244.443	1	B3	0	1	0.81155
248.4813	1	B2	0	1	0.73371
250.5204	1	B1	0	1	0.87038
252.5596	1	A5	0	1	0.8305
254.5987	1	A4	0	1	1.3026
256.7311	1	A3	0	1	0.66781
262.7685	1	A2	0	1	0.79977
264.8077	1	A1	0	1	0.9203
268.846	1	C5	90	1	0.95236
274.8834	1	C4	0	1	0.72278
278.9217	1	C3	0	1	0.82214
284.9591	1	C2	0	1	0.91978
290.9965	1	C1	90	1	0.88271
293.0356	1	B5	0	1	0.92204
297.0739	1	B4	0	n/a	n/a
301.1122	1	B3	0	1	0.7342
303.1513	1	B2	0	1	0.66231
309.1888	1	B5	0	1	0.6877
313.2271	1	B2	0	1	0.65004
317.2653	1	B4	0	1	0.6544
319.3045	1	B1	90	1	0.97355
325.3419	1	B4	0	1	0.75205
329.3802	1	B3	0	1	0.69017
333.4185	1	B1	0	1	0.79457
337.4567	1	B4	0	1	0.72536
343.4942	1	B3	0	1	0.70526
347.5324	1	B1	0	1	0.84157
349.5716	1	B3	0	1	0.6185
351.6107	1	B2	0	1	0.63769
353.6498	1	B4	0	1	0.73181
355.689	1	B5	0	1	0.63699
359.7272	1	B3	0	1	0.63816
361.7664	1	B4	0	1	0.65777
363.8055	1	B5	0	1	0.61001
367.8438	1	C1	0	1	0.85939
371.8821	1	C2	0	1	0.97421
373.9212	1	C3	90	1	1.1164
379.9586	1	C4	0	1	0.79989
385.996	1	C5	0	1	0.89049
388.0219	1	A1	0	1	0.855
390.061	1	A2	0	1	0.80771
396.0984	1	A3	0	1	0.7222
402.1358	1	A4	90	0	0.83747
404.175	1	A5	0	1	1.0492
408.2132	1	B1	0	1	0.97586
412.2515	1	B2	0	1	0.82613
414.2907	1	B3	0	1	0.65863
416.3298	1	B5	0	1	0.70077
418.3689	1	B2	90	1	0.93409
420.4081	1	B3	0	1	1.1165
424.4463	1	B4	0	1	1.168
428.4846	1	B5	0	1	0.63393
434.522	1	C1	0	1	0.79507
440.5595	1	B5	0	1	0.63258
446.5969	1	B4	0	1	0.83551
452.6343	1	B3	0	1	0.70947
454.6734	1	B4	0	1	0.99
456.7126	1	B2	0	1	0.75645
458.7517	1	B1	0	1	0.7682
464.7891	1	B2	90	1	0.78696
468.8274	1	B4	0	1	0.73957
470.8665	1	B3	0	1	0.66191
474.9048	1	B2	0	1	0.598
480.9422	1	B1	0	1	0.79139
482.9814	1	A5	0	0	0.9847
485.0205	1	A4	0	1	0.8081
487.0596	1	A3	0	1	0.63492
491.0979	1	A2	0	1	0.81179
495.1362	1	A1	0	1	0.83004
499.1745	1	C5	0	1	0.78508
503.2128	1	C4	0	1	0.69908
507.251	1	C3	0	1	1.1167
511.2893	1	C2	0	1	0.91789
517.3268	1	C1	0	1	0.78235
523.3642	1	B5	90	1	0.96181
527.4025	1	B4	0	1	1.172
529.4416	1	B3	0	1	0.75672
531.4807	1	B5	0	1	0.8523
535.519	1	B2	0	1	0.83325
539.5573	1	B5	90	1	0.73598
541.5964	1	C1	0	1	0.87322
545.6347	1	C2	0	1	0.78673
549.673	1	C5	0	1	0.69969
555.7104	1	C3	0	1	0.9589
561.7478	1	C1	0	1	0.74823
563.787	1	C3	0	1	0.74048
569.8244	1	C4	0	1	0.67041
571.8635	1	C5	0	1	0.87061
573.9027	1	C4	0	1	0.64896
577.9409	1	C1	0	1	0.62679
583.9784	1	C3	0	1	0.73968
590.0158	1	C2	0	1	0.66419
594.0541	1	C1	0	1	0.60755
600.0915	1	B5	0	1	1.0293
604.1298	1	B4	0	1	0.81431
608.168	1	B3	0	1	0.74266
614.2055	1	B2	0	1	0.76228
