onset	duration	item	rotation	accuracy	reaction_time	stim_file
10.0131	1	B3	0	n/a	n/a	sub-02_stim-commstruc_B3.jpg
12.0522	1	B4	0	n/a	n/a	sub-02_stim-commstruc_B4.jpg
18.0896	1	B5	0	1	0.90512	sub-02_stim-commstruc_B5.jpg
22.1279	1	C1	90	n/a	n/a	sub-02_stim-commstruc_C1.jpg
26.1662	1	C2	0	1	0.73398	sub-02_stim-commstruc_C2.jpg
32.2036	1	C3	0	1	0.73736	sub-02_stim-commstruc_C3.jpg
36.2419	1	C4	0	1	1.3701	sub-02_stim-commstruc_C4.jpg
38.281	1	C5	0	1	2.1875	sub-02_stim-commstruc_C5.jpg
44.3185	1	A1	0	1	1.3902	sub-02_stim-commstruc_A1.jpg
48.3567	1	A2	0	1	1.2538	sub-02_stim-commstruc_A2.jpg
52.395	1	A1	0	1	1.1617	sub-02_stim-commstruc_A1.jpg
56.4333	1	A2	90	0	0.87324	sub-02_stim-commstruc_A2.jpg
60.4716	1	A5	90	n/a	n/a	sub-02_stim-commstruc_A5.jpg
62.5107	1	A2	90	1	0.016453	sub-02_stim-commstruc_A2.jpg
68.5481	1	A3	0	n/a	n/a	sub-02_stim-commstruc_A3.jpg
70.5873	1	A4	0	n/a	n/a	sub-02_stim-commstruc_A4.jpg
76.6247	1	A2	0	1	0.98044	sub-02_stim-commstruc_A2.jpg
78.6638	1	A4	90	0	1.2616	sub-02_stim-commstruc_A4.jpg
80.703	1	A2	0	1	0.88469	sub-02_stim-commstruc_A2.jpg
86.7404	1	A5	0	1	0.56754	sub-02_stim-commstruc_A5.jpg
88.7795	1	B1	0	1	1.3454	sub-02_stim-commstruc_B1.jpg
90.8186	1	B3	90	0	1.1138	sub-02_stim-commstruc_B3.jpg
96.8561	1	B2	90	n/a	n/a	sub-02_stim-commstruc_B2.jpg
98.8952	1	B3	0	n/a	n/a	sub-02_stim-commstruc_B3.jpg
100.9343	1	B1	0	n/a	n/a	sub-02_stim-commstruc_B1.jpg
