onset	duration	item	rotation	accuracy	reaction_time
10.1043	1	B1	0	1	1.1662
16.1417	1	B2	0	1	1.1283
18.1808	1	B1	0	1	0.92195
20.2199	1	B3	0	1	1.057
24.2582	1	B4	0	n/a	n/a
30.2956	1	B2	0	1	0.69246
32.3348	1	B5	0	1	0.70133
34.3739	1	B2	0	1	0.67303
36.413	1	B5	0	1	0.66494
40.4513	1	C1	0	1	0.92102
46.4887	1	B5	0	1	0.68495
50.527	1	B3	0	1	0.82308
52.5662	1	B5	0	1	0.60109
56.6044	1	B3	0	1	0.5937
60.6427	1	B2	0	1	0.74875
62.6818	1	B1	0	1	0.85007
64.721	1	A5	0	1	0.75527
70.7584	1	A4	0	1	0.90504
74.7967	1	A3	90	1	1.081
80.8341	1	A2	0	0	1.2928
82.8732	1	A1	0	1	0.8829
86.9115	1	C5	0	1	0.95793
88.9506	1	C4	0	1	0.79212
92.9889	1	C3	0	1	0.91887
97.0272	1	C2	0	1	0.763
99.0663	1	C1	0	1	0.71678
103.1046	1	B5	0	1	0.62084
107.1429	1	B4	0	1	0.68034
111.1812	1	B3	0	1	0.72143
113.2203	1	B2	0	1	0.51516
119.2577	1	B1	0	1	1.1322
121.2969	1	A5	0	1	0.63688
127.3343	1	A3	0	1	0.68874
129.3734	1	A5	0	1	0.71217
133.4117	1	B1	0	1	0.81831
135.4508	1	A5	0	1	0.75504
139.4891	1	A2	0	1	0.83594
141.5282	1	A1	0	1	0.84503
143.5674	1	A4	0	1	0.70955
147.6057	1	A5	0	1	0.68838
153.6431	1	A3	0	1	0.67544
155.6822	1	A5	0	1	0.717
159.7205	1	A3	90	1	0.95767
163.7588	1	A2	0	1	0.73678
167.7971	1	A4	0	1	0.69782
173.8345	1	A3	90	1	0.8202
175.8736	1	A2	0	1	0.58971
177.9127	1	A1	0	1	1.061
181.951	1	C5	0	1	0.75808
187.9884	1	C4	0	1	0.73787
190.0276	1	C3	0	1	0.60232
194.0658	1	C2	0	1	0.75696
196.105	1	C1	90	0	0.50798
198.1441	1	B5	0	1	0.67769
204.1815	1	B4	0	1	1.168
206.2207	1	B3	0	1	0.66591
212.2581	1	B2	0	1	0.65336
216.2964	1	B1	0	1	0.61385
220.3347	1	A5	0	1	0.7768
224.3729	1	A4	0	1	0.77666
226.4121	1	A5	0	1	0.60208
230.4504	1	B1	0	1	0.61756
232.4895	1	B3	0	1	0.65826
236.5278	1	B5	0	1	0.66954
240.566	1	B3	0	1	0.60589
244.6043	1	B2	0	1	0.71469
246.6434	1	B5	0	1	0.60298
252.6809	1	B2	90	n/a	n/a
258.7183	1	B3	0	1	0.63031
264.7557	1	B1	90	0	0.76126
268.794	1	A5	0	1	0.57821
272.8323	1	A4	0	1	0.70202
276.8706	1	A3	0	1	0.4881
278.9097	1	A2	0	1	1.0492
280.9488	1	A1	0	1	0.81014
282.988	1	C5	0	1	0.6659
285.0271	1	C4	0	1	0.63486
291.0645	1	C3	0	1	0.63621
293.1037	1	C2	0	1	0.49331
299.1411	1	C1	0	1	1.1446
305.1785	1	B5	0	1	0.55502
309.2168	1	B4	0	1	0.68616
313.2551	1	B3	0	1	0.55216
319.2925	1	B2	0	1	0.56138
321.3316	1	B1	0	1	0.7942
325.3699	1	A5	0	1	0.7409
327.409	1	A4	0	1	0.74935
331.4473	1	A3	0	1	0.62358
335.4856	1	A2	0	1	0.89481
337.5247	1	A1	0	1	0.85806
343.5622	1	A2	0	1	0.62938
345.6013	1	A4	0	1	0.65425
351.6387	1	A1	0	1	0.95223
353.6778	1	A3	0	1	0.64652
359.7153	1	A1	0	1	0.76138
361.7544	1	A4	90	0	0.62637
363.7935	1	A2	0	1	0.80362
369.831	1	A1	90	1	1.0611
371.8701	1	A2	0	1	1.1047
377.9075	1	A5	0	1	0.81891
381.9458	1	A3	0	1	0.77837
383.9849	1	A2	0	1	0.92606
390.0224	1	A1	0	1	0.75803
394.0606	1	A3	0	1	0.67113
396.0998	1	A4	0	1	1.0968
402.1372	1	A3	90	1	0.9254
404.1763	1	A2	0	1	1.0533
406.2155	1	A1	0	1	0.80655
410.2537	1	C5	0	1	1.0414
414.292	1	C4	0	n/a	n/a
416.3311	1	C3	0	1	0.67591
418.3703	1	C2	0	1	0.88181
422.4086	1	C1	0	1	0.83049
426.4468	1	B5	0	1	0.66305
430.4851	1	B4	0	n/a	n/a
436.5225	1	B3	0	1	0.74754
440.5608	1	B2	0	1	0.91728
442.5999	1	B1	0	1	0.7507
444.6391	1	A5	0	1	0.68768
450.6765	1	A4	0	n/a	n/a
456.7139	1	A5	0	1	0.55555
460.7522	1	B1	0	1	0.59609
466.7896	1	B3	0	1	0.80985
470.8279	1	B5	0	1	0.659
474.8662	1	C1	0	1	0.61121
478.9045	1	C4	90	0	0.58067
482.9428	1	C5	0	1	0.66324
488.9802	1	A1	0	1	0.91176
493.0185	1	C5	0	1	0.88336
495.0576	1	C3	90	1	1.0295
499.0959	1	C4	0	1	0.78825
505.1333	1	C1	0	1	0.66571
511.1707	1	C3	0	1	0.70041
515.209	1	C2	0	1	0.79832
519.2473	1	C3	0	1	0.57342
523.2856	1	C2	0	1	0.85561
525.3247	1	C1	0	1	0.68277
527.3638	1	B5	90	1	0.92318
529.403	1	B4	0	1	1.0492
535.4404	1	B3	90	1	0.90006
541.4778	1	B2	0	n/a	n/a
545.5161	1	B1	0	1	0.64189
547.5552	1	A5	0	1	0.76229
549.5944	1	A4	0	1	0.78666
551.6335	1	A3	0	1	0.76385
555.6718	1	A2	0	1	0.83033
557.7109	1	A1	0	1	0.79042
563.7483	1	C5	0	1	0.68771
565.7875	1	C4	0	1	0.66818
571.8249	1	C3	0	1	0.85179
577.8623	1	C1	0	1	0.71985
581.9006	1	C4	0	1	0.6097
583.9397	1	C2	0	1	0.7123
587.978	1	C3	0	1	0.58774
594.0154	1	C1	90	1	0.89364
598.0537	1	C3	0	1	0.56138
602.092	1	C5	0	1	0.73597
608.1294	1	C4	0	1	0.65395
612.1677	1	C5	0	1	0.69584
614.2068	1	C4	90	0	0.96584
