onset	duration	item	rotation	accuracy	reaction_time
10.012	1	C2	0	0	0.80084
12.0511	1	C5	0	0	0.77589
14.0902	1	C4	0	0	0.62538
18.1285	1	C1	0	0	0.73048
24.1659	1	C3	0	0	0.73248
28.2042	1	C2	0	0	0.89669
34.2416	1	C3	0	0	0.68855
36.2807	1	C4	0	0	0.70863
42.3182	1	C3	0	0	0.63692
48.3556	1	C2	0	0	0.91205
50.3947	1	C4	0	0	0.64035
54.433	1	C2	0	0	0.77844
58.4713	1	C3	0	0	0.63776
62.5096	1	C2	90	1	0.65381
68.547	1	C5	90	0	0.82527
74.5844	1	C4	0	0	0.69747
78.6227	1	C3	0	0	0.70169
82.661	1	C2	0	0	1.0293
86.6993	1	C1	0	0	0.77446
90.7376	1	B5	0	0	0.80032
92.7767	1	B4	0	0	0.85174
98.8141	1	B3	0	0	0.68615
102.8524	1	B2	0	0	0.87799
104.8915	1	B1	0	0	0.72705
106.9307	1	A5	0	n/a	n/a
112.9681	1	A4	0	0	0.82113
117.0064	1	A3	0	0	0.71113
119.0455	1	A2	0	0	0.90827
121.0846	1	A1	0	0	0.7586
127.1221	1	C5	0	0	0.78695
129.1612	1	A1	0	0	0.81825
133.1995	1	A4	90	1	1.0845
135.2386	1	A3	0	0	0.74008
139.2769	1	A2	0	0	0.91699
145.3143	1	A3	90	0	0.8171
147.3534	1	A2	0	0	0.88901
149.3926	1	A5	0	0	0.73064
153.4308	1	A3	0	0	0.67573
155.47	1	A2	0	0	0.90004
161.5074	1	A5	0	0	0.64135
165.5457	1	A2	0	0	0.7632
169.584	1	A1	0	0	0.69842
171.6231	1	A3	0	0	0.74689
173.6622	1	A5	0	0	0.69528
175.7014	1	B1	0	0	0.74365
179.7396	1	A5	90	1	0.64914
181.7788	1	A4	0	0	0.954
187.8162	1	A3	0	0	0.65885
191.8545	1	A2	0	0	0.75084
195.8927	1	A1	90	0	0.7913
197.9319	1	C5	0	0	0.81532
199.971	1	C4	90	0	0.81822
202.0101	1	C3	0	0	0.731
206.0484	1	C2	0	1	1.0294
208.0876	1	C1	0	0	0.85851
210.1267	1	B5	0	0	0.77914
212.1658	1	B4	0	0	0.83067
214.205	1	B3	0	0	0.82331
216.2441	1	B2	0	0	0.75187
220.2824	1	B1	0	0	0.68038
226.3198	1	B3	0	0	0.63764
230.3581	1	B1	0	0	0.60697
236.3955	1	A5	90	0	0.65814
242.4329	1	A2	0	0	0.82724
244.4721	1	A1	0	0	0.7008
248.5103	1	C5	0	0	0.66124
254.5478	1	A1	0	0	0.66546
258.586	1	A2	0	0	0.64796
262.6243	1	A5	0	0	0.58834
264.6635	1	A2	0	0	0.66773
266.7026	1	A3	0	0	0.77254
270.7409	1	A5	0	0	0.65365
276.7783	1	A2	90	0	1.0294
280.8166	1	A5	0	0	0.73828
286.854	1	A2	90	0	0.90331
292.8914	1	A1	0	0	0.69706
296.9297	1	C5	0	0	0.7058
300.968	1	C4	0	0	0.69185
305.0063	1	C3	0	0	0.69447
307.0454	1	C2	0	1	0.87726
309.0845	1	C1	0	0	0.84538
313.1228	1	B5	90	1	0.69742
317.1611	1	B4	0	0	0.69066
319.3868	1	B3	90	0	0.80699
323.4251	1	B2	0	0	0.87394
327.4634	1	B1	90	0	0.88598
333.5008	1	A5	90	0	0.82908
337.5391	1	A4	0	0	0.67974
339.5782	1	A3	0	0	0.77941
341.6173	1	A2	0	0	0.95402
343.6565	1	A3	0	0	0.74036
347.6947	1	A2	90	0	0.80632
351.733	1	A4	0	0	0.88713
355.7713	1	A2	90	0	0.79992
361.8087	1	A5	0	0	0.8038
367.8462	1	B1	0	0	0.67757
369.8853	1	A5	0	0	0.88791
373.9236	1	B1	0	0	0.61776
377.9618	1	B3	90	0	0.78566
382.0001	1	B4	0	0	0.81135
384.0393	1	B5	0	0	0.88248
390.0767	1	B4	0	0	0.71288
392.1158	1	B3	0	0	0.68136
398.1532	1	B2	0	0	0.69928
400.1924	1	B1	0	0	0.70553
402.2315	1	A5	90	0	0.77959
408.2689	1	A4	0	0	0.67783
414.3064	1	A3	0	0	0.80814
418.3447	1	A2	0	0	0.88263
424.3821	1	A1	0	0	0.70265
428.4204	1	C5	0	0	0.72591
432.4586	1	C4	0	0	0.67408
438.4961	1	C3	0	0	0.66643
440.5352	1	C2	0	0	0.77181
444.5735	1	C1	0	0	0.75933
450.6109	1	B5	0	0	0.92862
454.6492	1	B4	0	0	0.86532
456.6883	1	B3	0	0	0.77786
458.7274	1	B2	0	0	0.79788
462.7657	1	B1	0	0	0.79781
466.804	1	B3	0	0	0.66405
472.8414	1	B5	0	0	0.69702
474.8806	1	C1	0	0	0.74823
478.9188	1	C4	0	0	0.78797
482.9571	1	C1	90	1	0.69442
484.9962	1	C2	0	0	0.86494
487.0354	1	C3	0	0	0.72639
489.0745	1	C1	0	0	0.82509
493.1128	1	B5	90	0	1.0332
497.1511	1	B3	90	0	0.78005
503.1885	1	B4	0	0	0.67038
505.2276	1	B2	0	0	0.74233
509.2659	1	B4	90	1	0.74037
515.3033	1	B3	0	0	0.77343
519.3416	1	B5	0	0	0.81522
525.379	1	C1	0	1	1.0412
531.4165	1	C2	0	0	0.66078
535.4681	1	C3	0	0	0.68663
537.5072	1	C4	0	0	0.89636
539.5463	1	C5	0	0	0.82527
543.5846	1	A1	0	0	0.70663
549.622	1	A2	0	0	0.85227
555.6595	1	A3	0	0	0.59235
561.6969	1	A4	0	1	0.87513
563.736	1	A5	0	0	0.8507
565.7752	1	B1	0	0	1.1963
567.8143	1	B2	90	0	0.83545
569.8534	1	B3	0	0	0.75655
575.8909	1	B4	0	0	0.70381
577.93	1	B5	0	0	0.77613
579.9691	1	B2	0	0	0.79439
582.0082	1	B3	0	0	0.7005
588.0457	1	B5	90	1	0.67175
590.0848	1	B3	90	1	0.98893
594.1231	1	B2	0	0	0.80069
598.1614	1	B1	0	0	0.66771
600.2005	1	A5	0	0	0.61926
606.2379	1	A2	0	0	0.91643
610.2762	1	A1	0	0	0.80892
614.3145	1	C5	0	0	0.7372
