onset	duration	item	rotation	accuracy	reaction_time
343.4846	1	B1	90	1	0.83952
345.5238	1	B2	0	1	0.78331
347.5629	1	B4	0	1	0.81615
349.602	1	B3	0	1	0.67555
355.6395	1	B1	0	1	0.66827
361.6769	1	B3	0	1	0.65568
363.716	1	B1	0	1	0.67127
365.7551	1	B4	90	1	0.95241
371.7926	1	B3	0	1	1.0293
373.8317	1	B4	0	1	0.69953
375.8708	1	B2	90	1	0.82028
379.9091	1	B1	90	1	0.83946
385.9465	1	A5	0	1	1.0293
389.9848	1	B1	90	1	0.74152
394.0231	1	B4	90	1	1.0691
396.0622	1	B5	0	0	1.0531
398.1014	1	B3	0	1	0.9902
400.1405	1	B4	0	1	0.70362
402.1796	1	B5	0	1	0.73638
408.217	1	C1	0	1	1.0612
414.2545	1	C2	0	1	0.87012
420.2919	1	C3	0	1	0.86583
422.331	1	C4	0	1	0.99254
428.3685	1	C5	0	1	0.81375
430.4076	1	A1	0	1	1.0452
432.4467	1	A2	0	1	0.82172
434.4859	1	A3	90	1	1.0292
436.525	1	A4	0	1	1.0492
440.5633	1	A5	0	1	0.83438
442.6024	1	B1	0	1	0.794
446.6407	1	B2	0	1	0.98087
452.6781	1	B3	0	1	0.65632
458.7155	1	B2	0	1	0.76728
460.7547	1	B1	0	1	0.68361
462.7938	1	A5	0	1	0.73098
468.8312	1	B1	0	1	1.0293
472.8695	1	A5	0	1	0.8637
476.9078	1	A2	0	1	0.96193
482.9452	1	A5	0	1	0.74757
484.9843	1	A4	0	0	1.0854
491.0218	1	A5	0	1	0.62109
495.06	1	A2	0	1	0.99442
497.0992	1	A3	0	1	0.89914
499.1383	1	A1	0	1	0.94625
505.1757	1	A3	0	1	1.1883
509.214	1	A1	0	1	0.7279
513.2523	1	A3	0	1	0.66417
517.2906	1	A2	0	1	0.81814
519.3297	1	A1	0	1	0.78647
521.3688	1	C5	90	1	1.0373
525.4071	1	C4	0	1	0.93369
527.4463	1	C3	90	1	1.1566
531.4845	1	C2	0	0	0.99916
537.522	1	C1	0	1	0.80273
543.5594	1	B5	0	0	0.98295
545.5985	1	B4	90	1	0.94336
549.6368	1	B3	90	0	0.99943
555.6742	1	B2	0	1	0.95508
559.7125	1	B1	0	1	0.94831
563.7508	1	A5	0	1	1.0373
569.7882	1	A4	0	n/a	n/a
573.8265	1	A3	90	n/a	n/a
577.8648	1	A4	0	1	1.1089
581.9031	1	A1	0	1	0.82275
583.9422	1	A4	0	1	0.95747
589.9796	1	A5	0	1	0.68089
592.0187	1	A2	0	1	0.96897
598.0562	1	A1	90	0	0.95672
604.0936	1	C5	0	0	1.0532
606.1327	1	C3	0	n/a	n/a
608.1719	1	C5	0	1	1.097
614.2093	1	C2	90	0	0.80476
