onset	duration	item	rotation	accuracy	reaction_time
10.0122	1	B5	0	1	0.73134
12.0513	1	B4	90	1	0.82674
16.0896	1	B3	0	1	0.80398
20.1279	1	B2	0	1	0.68791
24.1662	1	B1	90	1	0.90464
26.2053	1	A5	0	1	0.84249
30.2436	1	A4	0	1	0.83551
32.2827	1	A3	0	0	0.9333
34.3218	1	A2	0	1	0.93456
36.361	1	A1	0	1	0.79866
38.4001	1	A4	0	1	0.85514
44.4375	1	A5	0	1	0.68249
50.4749	1	A4	0	1	0.73904
54.5132	1	A1	0	1	0.60674
60.5507	1	C5	0	0	1.2409
62.5898	1	C3	0	1	1.0293
68.6272	1	C4	90	0	0.73954
70.6663	1	C2	0	1	0.77122
72.7055	1	C4	0	1	0.89152
76.7438	1	C3	0	1	0.72706
80.782	1	C4	0	1	1.1777
82.8212	1	C5	0	1	0.65098
88.8586	1	A1	0	1	1.2365
94.896	1	C5	0	1	0.6389
100.9335	1	A1	90	1	1.1914
106.9709	1	A2	0	1	0.89913
113.0083	1	A3	0	n/a	n/a
117.0466	1	A4	0	n/a	n/a
121.0849	1	A5	0	1	0.6356
125.1232	1	B1	0	1	0.64305
131.1606	1	B2	0	1	0.86259
133.1997	1	B3	0	1	0.64007
139.2371	1	B4	0	1	0.57559
141.2763	1	B5	0	1	0.73931
143.3154	1	C1	90	1	0.77135
147.3537	1	C2	0	n/a	n/a
149.3928	1	C3	0	n/a	n/a
151.432	1	C4	0	n/a	n/a
157.4694	1	C5	0	1	0.67132
163.5068	1	A1	0	n/a	n/a
165.5459	1	A4	90	n/a	n/a
171.5834	1	A3	0	1	1.0853
175.6216	1	A5	0	1	0.86453
179.6599	1	A4	0	n/a	n/a
183.6982	1	A3	90	n/a	n/a
185.7373	1	A2	0	n/a	n/a
189.7756	1	A1	0	n/a	n/a
191.8147	1	A3	0	1	0.689
197.8522	1	A5	90	n/a	n/a
199.8913	1	B1	0	n/a	n/a
201.9304	1	B4	0	n/a	n/a
203.9696	1	B5	0	n/a	n/a
208.0079	1	C1	0	n/a	n/a
214.0453	1	C2	0	1	1.0019
216.0844	1	C1	0	1	0.88832
220.1227	1	B5	0	0	0.81249
222.1618	1	B4	0	1	0.82058
228.1993	1	B3	0	n/a	n/a
232.2375	1	B2	0	1	0.77663
236.2758	1	B1	0	1	1.1455
240.3141	1	A5	0	1	0.91688
244.3524	1	A4	0	1	0.7088
248.3907	1	A3	0	n/a	n/a
254.4281	1	A2	0	1	0.78569
256.4672	1	A1	0	1	0.83361
262.5046	1	C5	0	1	0.63733
