onset	duration	item	rotation	accuracy	reaction_time
10.0209	1	A4	0	0	0.93239
12.06	1	A3	0	0	0.95771
14.0991	1	A4	90	n/a	n/a
18.1374	1	A2	0	0	1.0614
24.1748	1	A5	90	n/a	n/a
28.2131	1	A2	0	0	0.65142
34.2505	1	A4	0	0	0.7813
40.288	1	A3	0	0	0.68739
44.3262	1	A2	0	0	0.81605
48.3645	1	A4	0	0	0.79636
50.4037	1	A1	90	1	0.99835
52.4428	1	A4	0	0	0.63618
56.4811	1	A1	90	n/a	n/a
58.5202	1	A2	0	0	0.79289
62.5585	1	A3	0	0	0.707
64.5976	1	A4	0	0	0.68371
68.6359	1	A5	0	0	0.76259
70.675	1	B1	0	0	0.85141
72.7142	1	B2	90	n/a	n/a
76.7524	1	B3	0	0	0.88806
80.7907	1	B4	0	0	0.70358
82.8298	1	B5	0	0	0.77183
86.8681	1	C1	0	0	0.72366
90.9064	1	C2	90	n/a	n/a
96.9438	1	C3	0	0	0.743
102.9812	1	C4	0	0	0.84095
107.0195	1	C5	0	0	0.82103
111.0578	1	A1	0	0	0.90079
113.0969	1	A2	0	0	0.79293
117.1352	1	A3	0	0	0.70306
123.1726	1	A4	0	0	0.85058
125.2118	1	A3	0	0	0.85197
129.2501	1	A1	0	0	1.0293
131.2892	1	A4	0	0	0.89618
135.3275	1	A5	0	0	0.80698
141.3649	1	A2	0	0	0.74006
145.4032	1	A1	0	0	0.70709
151.4406	1	A3	0	0	0.81424
153.4797	1	A4	0	0	0.96001
155.5189	1	A1	0	0	0.99286
157.558	1	A2	0	0	1.0736
163.5954	1	A5	0	0	0.86842
165.6346	1	A2	0	0	0.9355
169.6728	1	A1	0	0	0.75976
171.712	1	C5	0	0	0.81502
173.7511	1	A1	0	0	0.87381
177.7894	1	A2	0	0	0.75467
183.8268	1	A3	0	0	0.6948
185.866	1	A4	0	0	0.83618
189.9042	1	A5	0	0	1.0293
191.9434	1	B1	0	n/a	n/a
193.9825	1	B2	0	0	0.80275
198.0208	1	B3	90	1	0.68236
204.0582	1	B4	0	0	0.87602
208.0965	1	B5	0	0	0.83218
212.1347	1	C1	0	0	0.78363
218.1722	1	C2	0	0	0.86823
220.2113	1	C3	0	n/a	n/a
224.2496	1	C4	0	0	0.80804
228.2879	1	C5	0	0	0.76815
230.327	1	C2	0	0	0.68757
236.3644	1	C5	0	0	0.63572
238.4036	1	C3	0	0	0.73227
242.4419	1	C5	0	0	0.71669
246.4801	1	C2	0	0	1.0818
250.5184	1	C3	0	0	0.60772
256.5558	1	C5	0	0	0.73098
260.5941	1	C4	0	0	0.70807
264.6324	1	C1	0	0	0.66431
268.6707	1	C3	0	0	0.70742
272.7089	1	C4	0	0	0.96514
274.7481	1	C5	90	n/a	n/a
280.7855	1	C2	0	0	0.79178
282.8246	1	C5	90	1	0.97705
284.8638	1	A1	90	1	0.91045
288.902	1	C5	0	0	0.61628
294.9395	1	C4	0	0	0.95033
300.9769	1	C3	0	0	0.67231
303.016	1	C2	0	0	0.93786
305.0552	1	C1	0	0	0.75337
309.0935	1	B5	0	0	0.67639
313.1317	1	B4	0	0	0.75744
315.1709	1	B3	0	0	0.76462
317.21	1	B2	0	0	0.70058
321.2483	1	B1	0	0	1.0293
323.2874	1	A5	0	0	0.73063
329.3248	1	A4	0	0	0.75661
331.364	1	A3	0	0	0.78084
333.4031	1	A2	0	0	1.1663
337.4414	1	A1	0	0	1.0536
339.4805	1	A3	0	0	0.8138
341.5196	1	A1	0	0	0.72781
343.5588	1	A2	0	0	0.85741
349.5962	1	A4	0	0	0.73995
353.6345	1	A3	0	0	0.71807
359.6719	1	A1	0	0	0.67235
365.7093	1	C5	0	0	0.77752
367.7485	1	A1	0	0	0.93099
371.7867	1	A3	0	0	0.75737
375.825	1	A2	0	0	0.90436
381.8625	1	A1	0	0	0.66543
383.9016	1	A4	0	0	0.76929
385.9407	1	A5	0	n/a	n/a
389.979	1	A3	0	0	0.65266
392.0181	1	A4	0	n/a	n/a
398.0556	1	A5	0	0	0.69702
402.0938	1	B1	90	1	1.0738
408.1313	1	B2	0	0	0.73267
414.1687	1	B3	90	1	0.96758
416.2078	1	B4	0	0	0.69823
422.2453	1	B5	0	0	0.74863
428.3093	1	C1	0	0	0.86634
430.3485	1	C2	0	0	0.76549
432.3876	1	C3	0	0	0.70945
434.4267	1	C4	0	0	0.83067
440.4642	1	C5	0	0	0.69776
444.5024	1	A1	0	0	0.80266
446.5416	1	A2	0	0	0.98772
448.5807	1	A3	0	0	0.66557
454.6181	1	A4	0	0	0.74206
458.6564	1	A2	0	0	0.94303
460.6955	1	A3	0	0	0.68921
462.7347	1	A5	90	n/a	n/a
468.7721	1	A4	0	0	0.70204
472.8104	1	A2	0	0	0.66148
474.8495	1	A4	0	0	0.78264
476.8886	1	A1	0	0	0.71291
480.9269	1	A4	0	0	0.86702
482.9661	1	A5	0	0	1.1239
487.0043	1	A4	0	0	0.61338
489.0435	1	A5	0	0	0.79494
491.0826	1	A3	0	0	0.85191
495.1209	1	A1	0	0	0.6157
499.1592	1	A4	0	0	0.69678
501.1983	1	A5	0	0	0.81201
503.2374	1	A4	0	0	0.85786
507.2757	1	A3	0	0	0.76538
511.314	1	A2	90	n/a	n/a
513.3531	1	A1	0	0	0.8463
515.3922	1	C5	0	0	1.0293
519.4305	1	C4	0	0	0.8266
525.4679	1	C3	0	0	0.7737
529.5062	1	C2	90	n/a	n/a
535.5436	1	C1	0	0	0.71314
539.5819	1	B5	0	0	0.92139
545.6194	1	B4	0	0	0.70268
551.6568	1	B3	0	0	0.98347
557.6942	1	B2	0	0	0.57794
561.7325	1	B1	0	0	0.82901
563.7716	1	A5	0	0	0.81395
567.8099	1	A4	0	0	0.74404
571.8482	1	A5	0	0	0.75213
573.8873	1	A3	0	0	0.68274
579.9247	1	A1	0	0	0.65911
583.963	1	A4	90	1	0.71608
588.0013	1	A2	90	n/a	n/a
594.0387	1	A4	0	0	0.71938
600.0762	1	A3	0	0	0.86899
606.1136	1	A4	0	0	1.0374
610.1519	1	A1	0	0	0.78419
