onset	duration	item	rotation	accuracy	reaction_time
486.7894	1	B4	0	n/a	n/a
492.8269	1	B3	90	1	1.0283
494.866	1	B2	0	1	0.68498
500.9034	1	B1	0	1	0.64832
502.9425	1	A5	0	1	0.71308
508.98	1	A4	0	1	0.76172
513.0183	1	A3	90	1	1.2037
517.0565	1	A2	0	1	1.2242
521.0948	1	A3	90	1	0.93001
523.1339	1	A5	0	1	0.75368
527.1722	1	A4	0	1	0.72957
531.2105	1	A2	0	1	0.95037
535.2488	1	A3	0	1	0.89485
539.2871	1	A4	0	n/a	n/a
543.3253	1	A2	0	1	1.0649
547.3636	1	A1	0	1	0.78066
549.4027	1	A3	0	n/a	n/a
551.4419	1	A2	0	1	0.94802
553.481	1	A1	0	1	1.0282
555.5201	1	A3	0	1	0.96845
559.5584	1	A4	90	0	0.91191
565.5959	1	A3	0	1	1.1622
571.6333	1	A2	0	0	0.87839
577.6707	1	A1	0	1	0.87361
579.7098	1	C5	0	1	0.83365
581.749	1	C4	0	1	0.8578
583.7881	1	C3	0	1	0.90681
589.8255	1	C2	0	1	0.96478
591.8647	1	C1	0	n/a	n/a
597.9021	1	B5	0	1	0.65569
599.9412	1	B4	0	1	1.0282
601.9804	1	B3	0	1	1.2281
604.0195	1	B2	0	1	0.76267
606.0586	1	B1	0	1	0.6862
610.0969	1	A5	0	1	0.63982
614.1352	1	A4	0	1	0.92855
