onset	duration	item	rotation	accuracy	reaction_time
10.016	1	C3	0	n/a	n/a
14.0542	1	C5	0	1	0.68743
18.0925	1	C2	0	1	0.6619
24.1299	1	C3	0	1	0.98767
30.1674	1	C5	90	1	0.90186
34.2056	1	C4	90	0	0.86312
36.2448	1	C3	0	1	0.84062
40.2831	1	C2	90	1	0.79879
42.3222	1	C1	0	1	0.81167
44.3613	1	B5	0	0	1.2485
50.3987	1	B4	0	1	0.74816
56.4362	1	B3	0	1	1.2218
58.4753	1	B2	0	1	0.93598
62.5136	1	B1	0	1	0.77926
64.5527	1	A5	0	1	1.068
68.591	1	A4	0	1	0.92384
74.6284	1	A3	0	1	0.991
78.6667	1	A2	0	1	0.77688
80.7058	1	A1	0	1	0.70443
82.745	1	C5	90	1	0.82822
84.7841	1	C3	0	1	0.8197
86.8232	1	C4	0	1	0.82009
90.8615	1	C3	0	1	0.70051
92.9006	1	C1	0	1	0.94374
94.9398	1	C4	0	1	0.777
98.9781	1	C1	90	0	1.0995
101.0172	1	C4	0	1	0.64916
107.0546	1	C5	0	1	0.68599
111.0929	1	C4	0	1	0.71201
117.1303	1	C1	0	1	0.74649
119.1695	1	C4	0	1	0.70048
121.2086	1	C3	0	1	0.75584
125.2469	1	C4	0	1	0.63654
129.2851	1	C1	0	1	0.73458
131.3243	1	C3	90	0	0.75901
135.3625	1	C2	90	1	0.82684
139.4008	1	C1	90	1	0.95676
143.4391	1	B5	90	0	1.0382
147.4774	1	B4	0	1	0.66404
151.5157	1	B3	0	1	0.78561
153.5548	1	B2	0	1	0.70526
159.5922	1	B1	0	1	0.93198
163.6305	1	A5	0	1	0.78222
167.6688	1	A4	0	1	1.1108
173.7062	1	A3	0	1	0.77772
175.7454	1	A2	90	1	0.88913
179.7836	1	A1	0	1	0.79038
183.8219	1	C5	0	1	0.62365
187.8602	1	C4	0	1	0.73587
189.8993	1	C3	0	1	0.88943
195.9367	1	C4	0	0	0.90646
197.9759	1	C5	0	1	1.0295
204.0133	1	C4	0	0	0.79943
206.0524	1	C5	0	1	0.63217
210.0907	1	C3	0	1	0.64031
214.129	1	C2	0	1	0.7388
216.1681	1	C1	90	0	0.72269
222.2056	1	C2	0	1	0.62248
226.2438	1	C3	0	1	0.67933
230.2821	1	C2	0	1	0.55527
236.3196	1	C4	0	1	0.72588
242.357	1	C5	0	1	0.72084
244.3961	1	C4	0	1	0.72952
248.4344	1	C1	0	1	1.0509
254.4718	1	C2	0	1	0.8288
260.5092	1	C3	0	1	0.97294
266.56	1	C4	0	1	0.73072
272.5974	1	C5	90	1	0.97595
274.6366	1	A1	0	1	1.038
276.6757	1	A2	0	1	0.84223
282.7131	1	A3	0	1	0.77999
286.7514	1	A4	0	1	0.74081
288.7905	1	A5	0	1	1.2211
294.8279	1	B1	0	0	1.1372
300.8654	1	B2	0	1	0.62072
302.9045	1	B3	0	1	0.84287
304.9436	1	B4	90	1	1.1325
308.9819	1	B5	0	1	0.83647
313.0202	1	C1	0	1	0.68961
319.0576	1	C2	0	1	0.65076
321.0968	1	C5	90	1	0.7793
323.1359	1	C2	0	1	0.87629
327.1742	1	C5	90	1	0.7669
329.2133	1	C3	0	1	0.72838
335.2507	1	C2	0	1	0.59932
337.2899	1	C3	0	1	0.69737
343.3273	1	C5	0	1	0.85853
345.3664	1	C3	0	1	0.79049
349.4047	1	C2	0	1	0.64931
351.4438	1	C5	0	1	0.67067
355.4821	1	A1	90	0	0.89911
357.5212	1	C5	0	0	0.016541
