onset	duration	item	rotation	accuracy	reaction_time
10.0198	1	C5	0	1	0.92063
12.0589	1	A1	90	0	1.0294
16.0972	1	C5	0	1	0.68419
20.1355	1	C2	0	1	0.84434
24.1737	1	C4	0	1	0.78425
26.2129	1	C5	0	1	0.72273
30.2512	1	C2	0	1	0.74436
34.2894	1	C5	0	1	0.75751
36.3286	1	C4	0	1	0.76635
38.3677	1	C1	0	0	1.1201
42.406	1	C4	0	1	0.75141
48.4434	1	C3	0	1	1.0987
52.4817	1	C5	0	1	0.9946
56.52	1	A1	0	1	0.86023
60.5582	1	A2	0	1	0.90361
62.5974	1	A3	0	n/a	n/a
64.6365	1	A4	0	n/a	n/a
68.6748	1	A5	0	1	1.0297
70.7139	1	B1	0	n/a	n/a
74.7522	1	B2	0	1	0.8301
80.7896	1	B3	0	1	0.85629
84.8279	1	B4	0	1	0.8649
90.8653	1	B5	0	1	0.78009
94.9036	1	C1	0	1	0.75805
96.9427	1	C2	0	1	0.74936
98.9819	1	C3	0	1	0.74539
105.0193	1	C4	0	1	1.2279
109.0576	1	C5	0	1	0.84399
111.0967	1	A1	0	1	0.87011
113.1358	1	A2	0	1	0.79146
119.1733	1	A1	0	1	0.71139
121.2124	1	A4	90	1	0.83949
127.2498	1	A2	0	1	0.74066
129.289	1	A5	0	1	0.74103
131.3281	1	B1	0	1	0.77545
135.3664	1	B2	0	1	0.76097
139.4047	1	B1	0	1	0.74534
141.4438	1	B4	0	1	0.74809
147.4812	1	B3	0	1	0.83498
149.5203	1	B2	0	n/a	n/a
151.5595	1	B1	0	1	0.73266
153.5986	1	A5	90	n/a	n/a
155.6378	1	A4	0	n/a	n/a
157.6769	1	A5	0	1	0.67204
161.7152	1	A2	0	1	0.78835
163.7543	1	A3	0	1	0.85779
169.7917	1	A4	0	n/a	n/a
171.8309	1	A5	0	1	0.60733
175.8691	1	B1	0	1	0.84959
179.9074	1	B2	0	1	0.7632
181.9465	1	B3	0	1	0.64264
185.9848	1	B4	0	1	1.1631
188.024	1	B5	0	1	0.95165
192.0622	1	C1	0	n/a	n/a
196.1005	1	C2	0	1	0.59412
200.1388	1	C3	0	1	0.73227
204.1771	1	C4	0	0	1.1987
210.2145	1	C5	0	1	0.74501
212.2536	1	A1	0	1	0.80985
216.2919	1	A2	0	1	0.92794
220.3302	1	A4	0	n/a	n/a
222.3693	1	A1	0	1	0.75034
224.4084	1	A2	0	1	0.75098
228.4467	1	A5	0	n/a	n/a
230.4859	1	A4	0	1	0.98363
236.5233	1	A3	90	0	0.80198
238.5624	1	A2	90	1	1.1332
240.6016	1	A5	90	1	1.0294
242.6407	1	A3	0	1	0.81929
248.6781	1	A1	0	1	0.74522
254.7155	1	A2	0	1	0.87394
256.7547	1	A3	0	1	0.80503
258.7938	1	A1	0	1	0.92563
264.8312	1	A3	0	1	0.79225
268.8695	1	A4	0	1	0.8244
272.9078	1	A5	0	1	1.0424
278.9452	1	B1	0	1	0.66755
282.9835	1	B2	0	1	0.90058
289.0209	1	B3	0	1	0.78406
295.0717	1	B4	0	1	0.65229
299.11	1	B5	0	1	0.75938
303.1482	1	C1	0	1	1.4828
307.1865	1	C2	0	1	0.77053
313.2239	1	C3	0	1	0.81232
315.2631	1	C4	0	n/a	n/a
317.3022	1	C5	0	n/a	n/a
321.3405	1	A1	0	1	0.73094
323.3796	1	A2	0	1	0.79202
325.4188	1	A3	0	1	0.77208
331.4562	1	A4	0	1	0.72355
333.4953	1	A1	90	1	0.97465
335.5345	1	A2	0	n/a	n/a
337.5736	1	A4	0	n/a	n/a
343.611	1	A3	90	n/a	n/a
347.6493	1	A5	0	1	0.59447
351.6876	1	A3	0	1	0.95768
353.7267	1	A5	0	1	0.73397
355.7658	1	A4	0	1	0.73668
359.8041	1	A1	0	1	0.70591
361.8432	1	A2	0	1	0.77966
367.8807	1	A5	0	1	0.71815
373.9181	1	A2	0	1	0.75915
377.9564	1	A3	0	1	0.75217
381.9947	1	A1	0	1	0.6283
388.0321	1	C5	0	1	0.77949
390.0712	1	C4	0	0	0.87788
396.1087	1	C3	0	1	0.68157
402.1461	1	C2	0	1	0.81015
406.1844	1	C1	0	n/a	n/a
408.2235	1	B5	0	n/a	n/a
410.2626	1	B4	0	n/a	n/a
416.5	1	B3	0	1	0.81622
418.5391	1	B2	0	1	0.90756
420.5782	1	B1	0	1	0.773
424.6165	1	A5	0	1	0.76375
428.6548	1	A4	0	1	0.89395
432.6931	1	A3	0	n/a	n/a
436.7313	1	A2	0	1	0.73774
442.7688	1	A1	0	1	0.69986
448.8062	1	C5	90	1	0.9035
452.8445	1	C3	0	1	1.1758
458.8819	1	C2	0	1	0.7251
460.921	1	C3	0	1	0.85886
462.9602	1	C1	0	1	0.76402
468.9976	1	C2	0	1	0.73414
475.035	1	C4	0	0	0.88929
481.0725	1	C2	0	1	0.60344
485.1107	1	C3	0	1	0.91045
487.1499	1	C4	0	1	1.103
491.1881	1	C3	0	1	0.77809
495.2264	1	C5	0	1	0.61776
501.2639	1	A1	0	1	0.65978
507.3013	1	A4	0	0	0.83235
513.3387	1	A5	0	1	0.74679
517.377	1	A4	90	1	0.88437
523.4144	1	A3	0	1	0.90261
525.4536	1	A2	90	1	1.0641
529.4918	1	A1	0	n/a	n/a
533.5301	1	C5	0	1	0.94934
535.5692	1	C4	0	1	0.87638
539.6075	1	C3	0	1	1.2457
541.6467	1	C2	0	1	0.72088
543.6858	1	C1	0	1	0.88085
547.7241	1	B5	90	0	0.81625
551.7623	1	B4	0	1	0.76939
555.8006	1	B3	0	1	0.9165
559.8389	1	B2	0	1	0.8945
565.8763	1	B1	0	1	0.78367
567.9155	1	A5	0	1	0.77007
571.9537	1	A4	0	1	0.76582
577.9912	1	A5	0	1	0.82927
580.0303	1	A3	0	1	1.0381
582.0694	1	A2	0	1	0.77728
588.1069	1	A1	0	1	0.8903
592.1451	1	C5	0	1	0.99458
594.1843	1	C3	0	1	1.2373
598.2226	1	C4	0	1	0.83285
604.26	1	C1	0	n/a	n/a
608.2983	1	B5	0	n/a	n/a
614.3357	1	B3	90	1	1.1513
