onset	duration	item	rotation	accuracy	reaction_time
10.0121	1	C1	0	1	0.98451
12.0513	1	B5	0	1	1.2406
18.0887	1	B4	0	1	1.7642
24.1261	1	B3	0	1	1.0546
26.1653	1	B2	0	1	1.0295
28.2044	1	B1	0	1	0.7986
34.2418	1	A5	90	1	1.2406
38.2801	1	A4	0	1	0.95802
42.3184	1	A3	90	1	1.0294
48.3558	1	A2	0	1	0.89643
52.3941	1	A1	0	1	1.3951
58.4315	1	A3	0	1	1.0709
64.4689	1	A5	0	1	0.77649
70.5064	1	A4	0	1	0.86551
72.5455	1	A5	0	1	0.82653
74.5846	1	A4	90	1	1.1252
78.6229	1	A1	0	1	0.9888
84.6603	1	A3	0	1	0.89476
86.6995	1	A2	0	1	0.89018
90.7378	1	A1	0	1	1.1458
92.7769	1	C5	0	1	0.87643
98.8143	1	C2	0	1	1.1981
102.8526	1	C1	0	1	1.0336
106.8909	1	C3	0	1	0.93727
108.93	1	C5	0	1	0.86855
112.9683	1	A1	0	1	1.0938
117.0066	1	A2	90	1	1.7989
121.0448	1	A3	0	1	0.9347
123.084	1	A4	0	1	0.9682
129.1214	1	A5	0	1	0.99694
135.1588	1	B1	0	1	0.94128
137.198	1	B2	90	1	0.98123
139.2371	1	B3	0	1	0.88544
143.2754	1	B4	0	1	1.5704
147.3136	1	B5	0	1	1.0419
151.3519	1	C1	0	1	0.85298
157.3893	1	C2	0	1	0.96611
161.4276	1	C3	0	1	1.4163
165.4659	1	C4	90	1	1.0335
167.505	1	C5	0	1	1.1456
171.5433	1	A1	0	1	1.0834
175.5816	1	C5	0	1	0.91103
179.6199	1	C2	0	1	1.3114
183.6582	1	C4	0	1	0.9081
185.6973	1	C2	0	1	1.0336
191.7347	1	C1	0	1	1.158
197.7722	1	C3	0	1	0.84721
201.8104	1	C4	0	1	0.79549
207.8478	1	C3	0	1	1.1792
211.8861	1	C4	0	1	1.0293
213.9253	1	C5	0	1	1.0006
219.9627	1	C4	0	1	1.0669
222.0018	1	C3	0	1	0.78715
226.0401	1	C2	0	1	0.85338
228.0792	1	C3	0	1	0.70247
230.1184	1	C2	0	1	1.0878
234.1566	1	C1	0	1	1.2782
236.1958	1	B5	0	1	1.1703
240.2341	1	B4	90	n/a	n/a
242.2732	1	B3	0	1	0.93726
244.3123	1	B2	0	1	0.98912
246.3514	1	B1	0	1	0.90293
250.3897	1	A5	0	1	0.90199
256.4272	1	A4	0	1	0.88745
258.4663	1	A3	0	1	0.94422
260.5054	1	A2	0	1	0.7555
266.5429	1	A1	0	1	1.1834
270.5811	1	C5	0	1	1.121
276.6186	1	C4	90	1	1.0835
278.6577	1	C3	0	1	1.1249
282.696	1	C5	0	1	1.0461
284.7351	1	C3	90	1	1.276
288.7734	1	C5	0	1	0.74279
294.8108	1	A1	0	1	1.4569
298.8491	1	A3	0	1	0.77853
304.8865	1	A5	0	1	0.81547
306.9256	1	A3	0	1	1.3366
310.9639	1	A2	0	1	1.0821
317.0013	1	A1	0	1	0.92384
319.0405	1	C5	0	1	1.5815
325.0779	1	C3	0	n/a	n/a
327.117	1	C5	0	1	0.016685
333.1545	1	C4	0	1	0.8666
335.1936	1	C2	0	1	1.1544
337.2327	1	C5	0	1	0.71767
341.271	1	C4	0	1	0.81238
347.3084	1	C3	0	1	0.83158
349.3476	1	C2	0	1	1.0502
353.3859	1	C1	0	1	1.1541
359.4233	1	B5	0	1	1.4035
363.4616	1	B4	0	1	0.94199
365.5007	1	B3	0	1	1.0462
371.5381	1	B2	90	0	1.9535
375.5764	1	B1	0	1	1.1251
379.6147	1	A5	90	1	1.1336
385.6521	1	A4	0	1	0.90341
389.6904	1	A3	90	1	1.3134
391.7295	1	A2	0	1	0.80966
395.7678	1	A1	0	1	1.3655
397.8069	1	C5	0	1	0.87019
401.8452	1	A1	0	1	1.3673
405.8835	1	A4	0	1	1.1045
409.9218	1	A2	0	1	0.9089
413.96	1	A1	0	1	0.89061
415.9992	1	A4	0	1	1.0294
418.0383	1	A1	0	1	1.759
422.0766	1	A4	0	1	0.77528
424.1157	1	A3	90	1	1.1208
