onset	duration	item	rotation	accuracy	reaction_time
10.0238	1	A1	90	1	1.6545
14.062	1	A2	0	1	1.113
18.1003	1	A5	0	1	1.2837
24.1378	1	A3	0	1	1.2044
26.1769	1	A5	0	1	0.88719
28.216	1	B1	0	1	0.99034
32.2543	1	B4	0	1	0.99352
34.2934	1	B2	0	1	0.83501
36.3326	1	B3	0	1	0.94696
42.37	1	B1	0	1	0.89456
48.4074	1	B4	0	1	0.90294
54.4448	1	B5	0	1	1.2969
58.4831	1	C1	0	1	0.84265
60.5223	1	B5	0	1	0.73052
64.5605	1	B2	0	1	0.94077
66.5997	1	B3	0	1	0.84753
68.6388	1	B4	0	1	1.0336
70.6779	1	B5	90	0	0.76254
74.7162	1	C1	0	1	0.90543
76.7553	1	C2	0	1	0.94628
80.7936	1	C3	0	1	1.0629
82.8328	1	C4	0	1	1.0381
84.8719	1	C5	0	1	0.86169
86.911	1	A1	0	1	0.84859
92.9485	1	A2	0	1	0.80896
96.9867	1	A3	0	1	1.0843
101.025	1	A4	0	1	0.9574
105.0633	1	A5	0	1	1.4164
107.1024	1	B1	0	1	1.071
111.1407	1	B2	0	1	0.809
117.1781	1	B3	0	1	0.70232
119.2173	1	B1	0	1	0.67547
121.2564	1	A5	0	1	0.71796
125.2947	1	B1	0	1	1.0461
129.3329	1	A5	0	1	0.68784
133.3712	1	A2	90	1	1.259
139.4087	1	A1	0	1	1.0877
141.4478	1	A2	0	1	0.94308
143.4869	1	A1	0	1	1.4172
147.5252	1	A2	0	1	1.2914
151.5635	1	A3	0	1	1.5468
155.6018	1	A2	90	1	1.7871
159.64	1	A5	0	1	1.1335
163.6783	1	B1	0	1	1.3376
165.7174	1	B4	0	1	0.98642
167.7566	1	B5	0	1	0.74404
171.7949	1	C1	0	1	0.90175
173.834	1	C2	0	1	1.2213
179.8714	1	C3	0	1	1.414
181.9105	1	C4	0	1	0.77782
187.948	1	C5	0	1	0.78855
189.9871	1	A1	0	1	1.2417
192.0262	1	A2	0	1	0.95718
196.0645	1	A3	0	1	1.0711
202.1019	1	A4	0	n/a	n/a
204.1411	1	A5	0	1	0.994
208.1794	1	B1	0	1	0.85784
210.2185	1	B2	0	1	1.4681
214.2568	1	B3	90	n/a	n/a
216.2959	1	B4	90	0	0.016508
220.3342	1	B5	0	1	0.82459
224.3725	1	B2	0	1	0.69789
228.4107	1	B5	0	1	0.73379
232.449	1	B4	0	1	1.0796
238.4864	1	B1	0	1	0.87421
242.5247	1	A5	90	1	0.8993
248.5621	1	A2	90	1	1.4449
250.6013	1	A5	0	1	0.82806
254.6396	1	A4	0	1	0.76669
256.6787	1	A1	90	1	1.1261
262.7161	1	A3	0	1	0.79475
268.7536	1	A4	0	1	0.81163
274.791	1	A1	0	1	1.0295
276.8301	1	A2	0	1	0.88937
282.8675	1	A5	90	1	0.85211
286.9058	1	B1	0	1	0.9729
290.9441	1	B2	0	1	0.93329
296.9815	1	B3	0	1	0.91398
299.0206	1	B4	90	1	1.0671
303.0589	1	B5	0	1	0.98174
305.0981	1	C1	0	1	1.3879
311.1355	1	C2	90	1	1.2462
315.1738	1	C3	90	1	1.2505
319.2121	1	C4	0	1	1.1211
325.2495	1	C5	0	1	1.0294
329.2878	1	A1	0	1	1.1089
335.3252	1	A2	0	1	0.80973
337.3643	1	A3	0	1	0.90744
341.4026	1	A4	0	1	0.83517
347.44	1	A5	0	1	0.71929
353.4774	1	A4	90	1	1.1379
355.5166	1	A1	0	1	0.68899
359.5549	1	C5	0	1	0.77892
365.5923	1	A1	0	1	0.90095
369.6306	1	C5	0	1	0.72879
375.668	1	A1	0	1	1.0295
379.7063	1	C5	0	1	0.80578
381.7454	1	C3	0	1	0.96449
387.7828	1	C5	0	1	0.83231
391.8211	1	C3	0	1	1.1843
397.8585	1	C1	0	1	1.6218
401.8968	1	C3	0	1	1.0461
405.9351	1	C1	90	0	1.0461
407.9742	1	C4	90	1	1.2178
412.0125	1	C3	0	1	1.1927
414.0516	1	C4	90	1	1.042
416.0908	1	C5	0	1	0.90871
420.1291	1	A1	0	1	1.3728
422.1682	1	A2	90	1	1.0964
424.2073	1	A3	0	1	0.84133
430.2448	1	A4	0	1	1.4004
432.2839	1	A5	0	1	0.83646
434.323	1	B1	0	1	0.70832
436.3621	1	B2	0	1	0.89897
442.3996	1	B3	0	1	0.9207
444.4387	1	B4	0	1	0.98454
448.477	1	B5	0	1	0.95176
452.5153	1	C1	0	1	1.1088
458.5527	1	C2	0	1	1.0296
460.5785	1	C3	0	1	1.3257
466.6159	1	C4	0	1	0.9757
470.6542	1	C5	0	1	0.80116
474.6925	1	C4	0	1	0.64817
478.7308	1	C5	0	1	0.66779
482.769	1	A1	0	1	0.88677
484.8082	1	A2	0	1	0.69436
490.8456	1	A5	90	1	1.2332
492.8847	1	A2	90	1	1.12
496.923	1	A1	0	1	1.0294
498.9621	1	A2	0	1	0.8704
504.9996	1	A4	0	1	0.91734
509.0378	1	A2	0	1	0.7429
515.0753	1	A1	0	1	0.94913
517.1144	1	A3	0	1	1.0504
523.1518	1	A1	0	1	0.84853
525.191	1	A2	90	1	1.1131
531.2284	1	A3	0	1	0.97239
533.2675	1	A4	0	1	0.73241
537.3058	1	A5	0	1	0.89484
541.3441	1	B1	0	1	0.81565
545.3824	1	B2	0	1	0.75226
551.4198	1	B3	0	1	1.26
555.4581	1	B4	0	1	0.98013
557.4972	1	B5	0	1	0.88491
563.5346	1	C1	90	1	1.2257
569.5721	1	C2	0	1	1.4991
573.6103	1	C3	0	1	1.0294
579.6478	1	C4	0	1	1.0294
581.6869	1	C5	0	1	1.23
585.7252	1	A1	0	1	1.2642
587.7643	1	A4	0	1	1.0964
589.8034	1	A1	0	1	1.5868
593.8417	1	A2	0	1	0.89359
595.8808	1	A5	0	1	1.0382
597.92	1	B1	0	1	1.2804
599.9591	1	B4	90	1	1.0798
601.9982	1	B1	0	1	0.86513
604.0374	1	B2	0	1	0.86356
606.0765	1	B3	0	1	0.81043
610.1148	1	B2	0	1	0.74029
