onset	duration	item	rotation	accuracy	reaction_time
10.0222	1	B5	0	1	1.2216
14.0605	1	B2	0	1	0.89632
16.0996	1	B1	0	1	0.85508
18.1388	1	A5	0	1	0.88075
20.1779	1	A3	0	1	0.78481
22.217	1	A2	0	1	0.80946
28.2545	1	A1	0	1	0.90237
30.2936	1	C5	0	1	0.71769
36.331	1	C4	0	1	0.89619
42.3685	1	C3	0	1	0.95669
46.4067	1	C2	0	1	0.81237
50.445	1	C1	0	1	0.92753
52.4841	1	B5	0	1	0.78981
58.5216	1	B4	0	1	0.8189
62.5598	1	B3	0	1	0.73329
64.599	1	B2	0	1	0.66802
70.6364	1	B1	0	1	0.86942
76.6738	1	A5	0	1	0.87301
80.7121	1	A4	0	1	0.77305
82.7513	1	A3	0	1	0.94814
86.7895	1	A1	0	1	1.2301
92.827	1	C5	0	1	0.78553
94.8661	1	C2	0	1	1.0713
96.9052	1	C1	0	1	0.75269
102.9426	1	B5	0	1	0.94088
106.9809	1	C1	90	1	1.3895
113.0183	1	C3	0	1	0.952
119.269	1	C5	0	1	0.7516
125.3065	1	C3	0	1	0.81912
129.3447	1	C4	0	1	0.69752
135.3822	1	C5	90	1	0.89376
137.4213	1	C3	0	1	1.0881
141.4596	1	C1	0	1	1.3186
143.4987	1	B5	0	1	0.77613
145.5378	1	B4	0	1	0.85106
151.5753	1	B3	0	1	0.71701
153.6144	1	B2	0	1	0.6359
157.6527	1	B1	0	1	0.7737
159.6918	1	A5	0	1	0.903
161.7309	1	A4	0	1	0.68889
165.7692	1	A3	90	1	0.97045
169.8075	1	A2	0	1	0.70669
175.8449	1	A1	0	1	1.3514
181.8824	1	C5	0	1	0.80878
183.9215	1	C4	0	1	0.97786
187.9598	1	C3	0	1	0.86182
189.9989	1	C2	0	1	0.79784
196.0363	1	C1	0	1	0.98185
200.0746	1	B5	0	1	1.0297
202.1137	1	B4	0	1	0.98591
206.152	1	B3	0	1	0.84294
212.1894	1	B2	0	1	0.6942
216.2277	1	B5	0	1	0.97751
220.266	1	C1	0	1	0.97862
224.3043	1	C3	90	1	1.4825
228.3426	1	C2	0	1	0.88637
230.3817	1	C1	0	1	1.1092
232.4208	1	C2	0	1	1.0295
234.4599	1	C4	0	1	0.84022
236.4991	1	C3	0	1	1.0294
240.5374	1	C4	0	1	0.77152
246.5748	1	C5	0	1	1.1467
250.6131	1	C4	0	1	0.91018
254.6514	1	C1	0	1	0.92844
258.6896	1	B5	0	1	0.65847
260.7288	1	B4	0	1	1.0968
264.767	1	B3	90	1	1.3397
268.8053	1	B2	0	1	1.1261
272.8436	1	B1	0	1	0.76802
274.8827	1	A5	0	1	0.85585
280.9202	1	A4	0	1	0.82588
286.9576	1	A3	0	1	0.86837
290.9959	1	A2	0	1	0.7998
295.0341	1	A1	90	1	1.5295
299.0724	1	C5	0	1	0.77914
301.1116	1	C4	90	1	1.3061
303.1507	1	C3	0	1	0.93187
307.189	1	C2	0	1	0.98375
313.2264	1	C1	90	1	1.1049
315.2655	1	B5	0	1	1.3525
321.3029	1	B4	90	1	1.3019
325.3412	1	B2	0	1	0.79683
329.3795	1	B1	0	1	0.88974
331.4186	1	B3	0	1	1.2014
337.4561	1	B5	0	1	1.1388
341.4943	1	C1	0	1	0.85463
343.5335	1	C2	0	1	1.0924
345.5726	1	C3	0	1	0.92864
349.6109	1	C4	90	1	1.3062
353.6492	1	C2	0	1	0.88411
355.6883	1	C4	0	1	0.87505
357.7274	1	C5	0	1	0.78181
359.7666	1	C4	0	1	1.2774
365.804	1	C5	90	1	1.2314
369.8423	1	A1	0	1	1.0965
373.8806	1	A2	0	1	0.98849
375.9197	1	A3	90	1	1.0421
377.9588	1	A4	0	1	0.91571
379.9979	1	A5	0	1	0.85268
382.0371	1	B1	90	1	1.1007
386.0754	1	B2	0	1	1.0713
388.1145	1	B3	0	1	0.91996
394.1519	1	B4	0	1	1.6929
400.1894	1	B5	0	1	0.92664
404.2276	1	C1	90	1	1.6327
408.2659	1	C2	0	1	1.0672
412.3042	1	C3	0	1	0.93292
414.3433	1	C4	0	1	0.82847
416.3824	1	C5	0	1	0.71008
418.4216	1	A1	90	0	1.0295
422.4599	1	A2	0	1	0.92055
426.4981	1	A5	0	1	0.891
428.5373	1	A4	0	1	0.74714
430.5764	1	A5	90	1	1.059
432.6155	1	A3	90	1	1.0676
438.653	1	A4	0	1	0.8135
442.6912	1	A3	0	1	0.8235
448.7287	1	A2	0	1	0.85865
450.7678	1	A3	0	1	0.83603
456.8052	1	A1	0	n/a	n/a
458.8444	1	A4	0	1	0.1094
464.8818	1	A5	0	1	1.2013
470.9192	1	A4	90	1	1.2185
472.9583	1	A3	0	1	0.99623
476.9966	1	A4	0	1	0.88608
481.0349	1	A3	0	1	0.74342
483.074	1	A2	0	1	1.2894
487.1123	1	A1	0	1	0.96492
489.1514	1	C5	0	1	0.85445
491.1906	1	C4	0	1	0.84464
493.2297	1	C3	0	1	0.87025
499.2671	1	C2	0	1	1.0715
503.3054	1	C1	0	1	0.93818
505.3446	1	B5	0	1	1.1805
509.3828	1	B4	0	1	0.78231
511.422	1	B3	0	1	0.74309
517.4594	1	B2	0	1	0.80017
521.4977	1	B1	90	1	1.0799
525.5359	1	A5	0	1	0.96272
531.5734	1	A4	0	1	1.1428
535.6117	1	A3	0	1	1.0463
537.6508	1	A5	0	1	0.7285
541.6891	1	A3	0	1	0.8099
545.7274	1	A4	0	1	0.82957
547.7665	1	A2	0	1	0.69294
553.8039	1	A3	0	1	0.87333
557.8422	1	A5	0	1	0.82431
559.8813	1	B1	0	1	1.4027
565.9187	1	B4	0	1	0.90889
567.9579	1	B1	0	1	0.84704
571.9962	1	B2	0	1	0.76133
574.0353	1	B4	0	1	0.77782
578.0736	1	B1	0	1	0.80104
584.111	1	B3	0	1	0.95839
590.1484	1	B1	0	1	0.81494
596.1859	1	B2	0	1	1.1052
602.2233	1	B3	0	1	0.74843
606.2616	1	B4	90	1	1.1176
608.3007	1	B5	0	1	0.85524
612.339	1	C1	0	1	1.2399
