onset	duration	item	rotation	accuracy	reaction_time
10.0231	1	C2	90	1	0.93171
14.0614	1	C1	0	0	1.0295
16.1005	1	B5	0	1	0.70608
20.1388	1	B4	0	1	0.71235
22.178	1	B3	0	1	0.77953
24.2171	1	B2	0	1	0.93
30.2545	1	B1	0	n/a	n/a
32.2936	1	A5	0	1	0.99992
34.3328	1	A4	90	1	0.90475
40.3702	1	A3	0	1	0.97243
46.4076	1	A5	0	1	0.83659
48.4468	1	B1	0	1	0.71173
52.4851	1	B2	0	1	0.66466
56.5233	1	B1	0	1	0.65002
58.5625	1	A5	0	1	0.64996
60.6016	1	A3	90	0	0.69014
62.6407	1	A4	0	1	0.97262
66.679	1	A5	0	1	0.67129
70.7173	1	A2	0	1	0.94418
74.7556	1	A1	0	1	0.72071
76.7947	1	A4	90	n/a	n/a
82.8321	1	A3	0	1	0.69887
88.8695	1	A5	0	1	0.71974
94.907	1	A3	0	1	0.72855
98.9453	1	A4	0	1	0.96155
100.9844	1	A3	0	1	0.65157
103.0235	1	A2	0	1	0.7504
107.0618	1	A1	0	1	0.83277
111.1001	1	C5	0	1	0.71995
115.1384	1	C4	0	1	0.87455
117.1775	1	C3	0	1	0.92299
121.2158	1	C2	0	1	0.72571
123.2549	1	C1	0	1	0.65283
125.294	1	B5	0	1	1.0297
127.3332	1	B4	0	1	0.68115
131.3715	1	B3	0	1	0.67118
137.4089	1	B2	0	1	0.69096
143.4463	1	B1	0	1	0.68744
147.4846	1	A5	0	1	0.8171
151.5229	1	A4	90	1	1.0295
157.5603	1	A5	0	1	0.69231
161.5986	1	A3	0	1	0.9035
165.6369	1	A1	0	1	1.0896
171.6743	1	C5	0	1	0.78559
177.7117	1	A1	0	1	0.71515
179.7508	1	A2	0	1	0.83731
181.79	1	A3	0	1	0.80821
187.8274	1	A4	90	1	1.0338
191.8657	1	A5	0	n/a	n/a
193.9048	1	A3	90	0	0.77813
195.9439	1	A2	0	1	0.73961
201.9814	1	A4	0	0	1.2571
206.0197	1	A3	0	1	0.74639
210.0579	1	A2	0	1	0.63474
212.0971	1	A3	0	1	0.64275
214.1362	1	A2	0	1	0.62666
218.1745	1	A1	0	1	0.72505
220.2136	1	C5	90	1	0.92729
224.2519	1	C4	90	1	1.4638
228.2902	1	C3	0	1	0.87582
230.3293	1	C2	90	1	1.0294
234.3676	1	C1	0	1	0.77148
238.4058	1	B5	0	1	0.77679
244.4433	1	B4	0	1	0.75968
248.4816	1	B3	0	1	0.97889
254.519	1	B2	0	1	0.67665
260.5564	1	B1	0	1	1.1284
264.5947	1	A5	0	1	0.71267
270.6321	1	A4	0	1	0.81834
272.6713	1	A3	0	0	1.0295
278.7087	1	A4	0	1	0.64867
280.7478	1	A2	0	1	0.92284
286.7852	1	A1	0	1	0.73276
292.8227	1	A3	0	1	2.005
296.861	1	A5	0	0	0.83291
302.8984	1	A3	90	0	0.69688
308.9358	1	A4	0	1	0.90693
314.9732	1	A5	0	1	0.69648
321.0107	1	A2	0	1	0.70401
323.0498	1	A1	0	1	0.77695
329.0872	1	A4	0	1	0.84685
331.1264	1	A3	0	n/a	n/a
335.1646	1	A4	0	1	1.1114
337.2038	1	A2	90	1	0.89814
339.2429	1	A5	0	1	1.2492
341.282	1	B1	0	n/a	n/a
345.3203	1	B2	0	n/a	n/a
349.3586	1	B3	0	1	0.7515
351.3977	1	B4	0	1	0.73328
355.436	1	B5	0	1	0.84692
357.4751	1	C1	0	1	0.63547
359.5143	1	C2	0	1	0.70575
361.5534	1	C3	0	1	0.6932
365.5917	1	C4	0	1	0.64601
369.63	1	C5	0	1	0.79921
371.6691	1	A1	0	1	0.80726
375.7074	1	A2	0	1	1.0295
377.7465	1	A3	0	n/a	n/a
379.7856	1	A4	0	n/a	n/a
385.8231	1	A5	0	1	0.93308
