onset	duration	item	rotation	accuracy	reaction_time
10.0126	1	C3	0	0	0.87307
14.0509	1	C2	0	0	0.73882
18.0891	1	C1	0	0	0.79359
20.1283	1	C3	0	0	0.65882
26.1657	1	C2	0	0	0.61354
32.2031	1	C3	0	0	0.68288
36.2414	1	C4	0	0	0.70602
38.2806	1	C5	0	0	0.74119
44.318	1	A1	90	0	0.78962
50.3554	1	A2	0	0	0.86653
54.3937	1	A3	0	0	0.74653
56.4328	1	A4	90	0	0.91637
60.4711	1	A5	90	0	0.77398
64.5094	1	B1	0	0	0.75877
66.5485	1	B2	0	0	0.8235
72.5859	1	B3	0	1	0.71541
76.6242	1	B4	0	0	0.73033
82.6616	1	B5	0	0	0.71144
84.7008	1	C1	0	0	0.72708
86.7399	1	C2	0	0	0.59987
88.779	1	C3	0	0	0.5686
92.8173	1	C2	0	0	0.61222
94.8564	1	C3	90	0	0.82654
96.8956	1	C2	90	0	0.96287
98.9347	1	C5	0	0	0.70779
102.973	1	C4	0	0	0.73387
109.0104	1	C1	90	0	0.90494
113.0487	1	B5	0	0	0.723
115.0878	1	B3	0	0	0.68383
119.1261	1	B5	0	0	0.62399
125.1635	1	B3	0	0	0.57038
129.2018	1	B5	0	0	0.65197
131.2409	1	B4	0	0	0.95624
135.2792	1	B3	90	0	0.81273
137.3184	1	B4	90	0	0.95039
143.3558	1	B5	0	0	0.65865
145.3949	1	C1	0	0	0.84272
149.4332	1	C2	0	0	0.77159
151.4723	1	C3	0	0	0.71535
157.5097	1	C4	0	0	0.67124
163.5472	1	C5	0	0	0.87954
165.5863	1	A1	90	0	0.73118
169.6246	1	A2	0	0	1.0851
175.662	1	A3	0	0	0.64764
179.7003	1	A4	0	1	0.80079
181.7394	1	A5	0	0	0.75259
183.7786	1	B1	0	0	0.71289
187.8168	1	B2	0	0	0.77942
191.8551	1	B3	0	0	0.69389
195.8934	1	B4	0	0	0.7897
199.9317	1	B5	0	0	0.67322
201.9708	1	B4	0	0	0.73753
204.0099	1	B1	0	0	0.71249
206.0491	1	B4	0	0	0.7964
212.0865	1	B2	90	0	0.83025
214.1256	1	B4	0	0	0.76749
218.1639	1	B5	0	0	0.74464
