onset	duration	item	rotation	accuracy	reaction_time
10.0157	1	C1	0	1	1.173
16.0531	1	B5	0	1	0.83089
22.0905	1	B4	90	0	0.75462
28.128	1	B1	0	1	0.82308
30.1671	1	B2	0	1	0.79067
32.2062	1	B3	90	1	0.85429
38.2436	1	B4	0	1	0.79508
42.2819	1	B5	0	1	0.84561
48.3194	1	C1	0	1	0.65654
50.3585	1	C2	0	1	0.96587
54.3968	1	C3	0	1	0.83949
60.4342	1	C4	0	1	0.67546
64.4725	1	C5	90	1	1.4867
68.5108	1	A1	0	1	0.6796
70.5499	1	A2	90	1	0.96192
74.5882	1	A3	0	1	0.8995
80.6256	1	A4	0	1	0.79544
82.6647	1	A5	0	1	0.8707
88.7022	1	B1	0	0	1.3135
92.7404	1	B2	0	1	0.83244
94.7796	1	B1	0	1	0.66743
96.8187	1	B4	0	1	0.97949
98.8578	1	B2	0	1	0.75682
100.897	1	B5	0	1	0.95778
106.9344	1	B4	90	1	1.0003
108.9735	1	B1	90	1	1.2555
111.0127	1	B4	0	1	0.77895
113.0518	1	B2	0	1	0.72842
119.0892	1	B3	0	1	0.97258
121.1283	1	B4	0	1	0.6445
127.1658	1	B5	90	1	0.9459
129.2049	1	B2	0	1	0.80965
133.2432	1	B1	0	1	0.78072
135.2823	1	A5	0	1	0.7572
139.3206	1	A4	0	1	0.79865
141.3597	1	A5	90	1	0.81415
147.3972	1	B1	0	1	0.94445
153.4346	1	B2	90	0	0.95412
157.4729	1	B3	0	1	0.88691
159.512	1	B4	0	1	0.97378
161.5511	1	B5	90	1	1.0928
167.5885	1	C1	0	1	0.94727
171.6268	1	C2	0	1	0.77924
177.6643	1	C3	0	1	1.085
179.7034	1	C4	0	1	0.62357
181.7425	1	C5	0	0	0.79142
185.7808	1	A1	0	1	0.75917
189.8191	1	A2	0	1	0.92161
195.8565	1	A3	0	1	1.0293
197.8956	1	A4	0	1	0.77545
199.9348	1	A5	0	1	1.0572
201.9739	1	B1	0	1	0.67985
206.0122	1	B4	0	1	1.0969
212.0496	1	B1	90	0	0.81203
214.0887	1	A5	0	1	0.75636
218.127	1	B1	0	1	0.7433
220.1662	1	B3	90	1	0.79142
226.2036	1	B5	0	1	0.90616
230.2419	1	B3	0	1	0.73971
234.2801	1	B2	0	1	0.83089
238.3184	1	B5	0	1	0.88717
242.3567	1	B3	0	1	0.76862
246.395	1	B5	0	1	1.2125
248.4341	1	B2	0	1	0.955
252.4724	1	B1	0	1	0.83016
254.5115	1	B2	0	1	0.72458
256.5507	1	B3	0	1	0.72845
258.5898	1	B4	0	1	0.60106
262.6281	1	B5	0	1	0.98695
266.6663	1	C1	0	1	0.70845
268.7055	1	C2	0	1	0.868
272.7438	1	C3	0	1	0.70871
278.7812	1	C4	0	1	0.64218
280.8203	1	C5	0	1	0.81692
284.8586	1	A1	0	1	0.94748
290.896	1	A2	0	1	0.79608
295.0276	1	A3	0	1	0.85736
297.0667	1	A4	90	0	0.80926
299.1059	1	A5	0	1	0.83755
301.145	1	B1	0	1	0.86269
305.1833	1	B4	0	1	0.70975
309.2215	1	B3	0	1	0.80668
313.2598	1	B2	0	1	0.93144
317.2981	1	B4	0	1	0.76442
319.3372	1	B1	90	1	1.0453
323.3755	1	B2	0	1	0.67216
329.4129	1	B3	0	1	0.72893
335.4504	1	B4	0	1	1.1648
337.4895	1	B1	0	1	0.79648
339.5286	1	B3	0	1	0.6768
345.5661	1	B2	0	1	0.74477
347.6052	1	B1	0	1	0.74521
349.6443	1	A5	0	1	0.88139
355.6818	1	A2	0	1	0.6828
359.72	1	A5	0	1	0.66802
363.7583	1	B1	90	0	0.67778
367.7966	1	B2	0	1	0.80277
371.8349	1	B3	0	1	0.89056
373.874	1	B4	90	1	0.99678
377.9123	1	B5	90	0	1.0612
380.1647	1	C1	0	1	0.97688
384.2029	1	C2	90	1	0.97186
386.2421	1	C3	0	1	0.82185
392.2795	1	C4	90	1	0.85266
394.3186	1	C5	0	1	0.8316
398.3569	1	A1	0	1	0.7125
402.3952	1	A2	0	1	0.89963
408.4326	1	A3	0	0	0.7905
410.4718	1	A4	0	1	0.74908
416.5092	1	A5	0	1	1.0333
420.5475	1	A4	90	1	0.8906
424.5857	1	A3	0	1	0.81826
426.6249	1	A5	0	1	0.78962
428.664	1	A3	0	1	0.71807
432.7023	1	A1	90	1	1.0892
434.7414	1	A4	0	1	0.65764
436.7805	1	A3	0	1	0.80826
442.818	1	A4	0	1	0.85224
446.8563	1	A2	0	1	0.72511
452.8937	1	A4	0	1	0.6648
456.932	1	A5	0	1	0.93982
460.9702	1	A2	90	1	0.93045
463.0094	1	A5	0	1	0.66084
465.0485	1	B1	0	1	0.88698
469.0868	1	B3	0	1	0.76827
475.1242	1	B4	0	1	1.1288
479.1625	1	B5	90	1	1.3881
481.2016	1	C1	0	1	0.72583
487.239	1	C2	90	1	0.83191
489.2782	1	C3	0	1	0.93585
495.3156	1	C4	0	1	0.77072
497.3547	1	C5	0	1	0.73942
499.3939	1	A1	0	1	0.72558
505.4313	1	A2	0	1	0.95906
509.4696	1	A3	0	1	0.88742
513.5079	1	A4	0	1	0.65969
515.547	1	A5	0	1	0.76331
519.5853	1	B1	0	1	0.85239
523.6236	1	B2	0	1	0.95046
527.6618	1	B3	0	1	0.71315
529.701	1	B2	0	1	0.71352
533.7392	1	B4	0	1	1.4178
539.7767	1	B2	0	1	0.80573
543.815	1	B3	90	1	1.0372
547.8532	1	B2	0	1	0.80117
553.8907	1	B3	0	1	1.3564
557.9289	1	B5	0	1	0.93237
561.9672	1	B3	90	1	0.91991
566.0055	1	B4	0	1	0.92137
570.0438	1	B2	0	1	1.0811
572.0829	1	B3	90	1	0.76497
578.1203	1	B4	0	1	0.61422
584.1578	1	B5	0	1	1.0294
586.1969	1	B3	0	1	0.61744
592.2343	1	B2	0	1	0.65289
594.2735	1	B3	0	1	0.70177
598.3117	1	B4	0	1	0.74042
600.3509	1	B5	90	0	0.99297
604.3892	1	C1	0	1	0.8019
610.4266	1	C2	0	1	1.0294
