onset	duration	item	rotation	accuracy	reaction_time
10.0122	1	A3	0	1	1.145
12.0513	1	A2	90	1	0.96216
14.0904	1	A1	0	1	0.86577
20.1278	1	C5	0	1	0.98687
24.1661	1	C4	90	0	1.1252
28.2044	1	C3	0	1	0.76681
34.2418	1	C2	0	1	0.66611
36.281	1	C1	0	1	0.86675
40.3192	1	B5	0	1	0.73167
46.3567	1	B4	0	0	0.94371
48.3958	1	B3	0	1	0.82299
52.4341	1	B2	0	1	0.80363
58.4715	1	B5	0	1	0.7187
60.5106	1	B3	90	1	1.0293
64.5489	1	B2	90	0	0.68784
70.5864	1	B1	0	1	0.84409
72.6255	1	B4	0	1	0.7714
76.6638	1	B5	0	1	0.65982
78.7029	1	C1	0	1	1.0692
80.742	1	B5	0	1	0.64681
82.7812	1	B4	90	0	0.63076
88.8186	1	B1	90	0	0.77836
92.8569	1	B3	0	1	0.84315
96.8951	1	B5	0	1	0.67949
98.9343	1	C1	0	1	0.87194
100.9734	1	C2	90	0	0.96818
105.0117	1	C3	0	1	0.73097
109.05	1	C4	0	1	0.78828
111.0891	1	C5	0	1	1.0373
117.1265	1	A1	0	1	0.83976
119.1657	1	A2	0	1	0.86294
121.2048	1	A3	0	1	0.89395
125.2431	1	A4	0	1	0.7838
129.2814	1	A5	0	1	0.73332
133.3196	1	B1	0	1	0.95727
139.3571	1	B2	0	1	0.82521
143.3953	1	B3	0	1	0.80184
147.4336	1	B4	0	1	0.92117
153.471	1	B5	0	1	0.79021
159.5085	1	C1	0	1	1.5043
165.5459	1	C2	0	1	1.2249
171.5833	1	C5	90	0	1.0612
177.6208	1	A1	0	1	0.74351
183.6582	1	A3	0	1	1.225
187.6965	1	A5	0	1	0.8666
189.7356	1	B1	0	1	0.78006
193.7739	1	A5	0	1	0.78108
197.8122	1	A3	0	1	1.1373
201.8504	1	A4	90	0	0.94442
207.8879	1	A1	0	1	1.0292
209.927	1	A4	0	1	0.78928
213.9653	1	A1	90	1	0.99323
216.0044	1	A2	0	1	1.3374
218.0435	1	A1	0	1	1.0294
220.0827	1	A4	0	1	0.84012
224.121	1	A5	0	1	0.90035
228.1592	1	B1	0	1	0.84444
232.1975	1	B2	0	1	1.0292
234.2367	1	B3	0	1	0.78436
236.2758	1	B4	0	1	0.84755
238.3149	1	B5	0	1	0.73949
244.3523	1	C1	0	1	0.89271
248.3906	1	C2	0	1	1.0694
254.4281	1	C3	0	1	0.75233
258.4663	1	C4	90	0	0.71252
260.5055	1	C5	0	0	0.016637
264.5437	1	A1	0	1	0.69214
266.5829	1	A2	0	1	0.66006
272.6203	1	A3	0	1	0.72031
276.6586	1	A4	0	1	0.72054
280.6969	1	A1	0	1	0.75703
282.736	1	A3	0	1	0.74888
288.7734	1	A5	0	1	0.68858
292.8117	1	A3	0	1	0.68071
294.8508	1	A5	0	1	0.84253
296.89	1	B1	0	1	0.87415
302.9274	1	B2	0	1	0.84557
306.9657	1	B4	0	n/a	n/a
309.0048	1	B5	0	1	0.79309
311.0439	1	C1	0	1	0.86492
317.0814	1	B5	0	1	1.0975
321.1196	1	B2	0	1	0.76465
327.1571	1	B4	0	1	1.0295
329.1962	1	B1	0	1	0.76017
335.2336	1	A5	0	1	1.4492
337.2728	1	B1	0	1	0.65181
343.3102	1	B2	0	1	0.82378
349.3476	1	B3	0	1	0.87912
351.3867	1	B4	0	1	0.93622
353.4259	1	B5	90	0	1.0294
359.4633	1	C1	0	n/a	n/a
361.5024	1	C2	0	1	0.94431
365.5407	1	C3	0	1	0.90303
367.5799	1	C4	0	1	1.3861
371.6181	1	C5	0	1	1.1134
375.6564	1	A1	0	1	1.1177
377.6955	1	A2	0	1	0.93332
383.733	1	A3	0	1	0.86238
385.7721	1	A4	0	1	1.6101
391.8095	1	A5	0	1	1.0293
395.8478	1	B1	0	1	0.84528
399.8861	1	A5	0	1	0.75869
403.9244	1	B1	0	n/a	n/a
405.9635	1	B4	90	n/a	n/a
408.0026	1	B5	0	n/a	n/a
410.0418	1	B3	0	1	0.6767
412.0809	1	B1	90	0	0.72415
418.1183	1	B3	0	1	0.58933
420.1575	1	B5	0	1	0.59263
422.1966	1	C1	0	1	0.59233
424.2357	1	C4	0	1	0.62522
426.2748	1	C2	0	1	0.53705
430.3131	1	C3	0	1	0.61333
432.3523	1	C1	0	1	0.80599
434.3914	1	B5	0	1	0.65323
436.4305	1	C1	0	1	0.55722
442.468	1	C2	0	1	0.6095
446.5062	1	C3	0	1	0.6733
452.5437	1	C4	0	1	0.65322
454.5828	1	C5	0	1	0.70944
458.6211	1	A1	90	1	1.2737
464.6585	1	A2	0	1	0.67362
466.6976	1	A3	0	1	0.79703
470.7359	1	A4	0	1	0.67672
474.7742	1	A5	0	1	0.84039
478.8125	1	B1	0	1	0.79282
482.8508	1	B2	0	1	0.83261
484.8899	1	B3	0	1	0.70527
488.9282	1	B4	0	0	0.94133
490.9673	1	B5	0	1	0.95877
495.0056	1	B4	0	0	0.89702
499.0439	1	B1	0	1	0.77724
503.0821	1	B2	0	1	0.65725
509.1196	1	B5	90	0	0.96575
513.1578	1	B4	0	0	0.96027
517.1961	1	B2	0	1	0.87279
519.2353	1	B5	0	1	0.72115
523.2735	1	B2	0	1	0.82057
525.3127	1	B5	0	1	1.0293
529.351	1	B2	0	1	0.78014
533.3892	1	B4	0	1	0.65594
535.4284	1	B3	0	1	0.69783
541.4658	1	B2	0	1	0.61963
545.5041	1	B1	0	1	0.70146
547.5432	1	A5	0	1	0.68494
551.5815	1	A4	90	1	0.99156
553.6206	1	A3	0	1	1.2018
559.658	1	A2	0	1	1.0294
561.6972	1	A1	0	1	0.73835
565.7355	1	C5	0	1	0.734
571.7729	1	C4	0	1	0.96119
573.812	1	C3	0	1	0.80792
579.8494	1	C2	0	1	1.0293
583.8877	1	C1	0	1	1.2943
587.926	1	B5	90	0	0.65481
591.9643	1	B4	0	1	1.9345
596.0026	1	B3	0	1	0.78741
602.04	1	B2	0	1	0.71026
608.304	1	B1	0	1	0.65477
610.3431	1	A5	0	1	0.69414
